Cfap47,Cfap47
Dcaf8L2,Dcaf8L2
Dnah17,Dnah17
Slc35G3,Slc35G3
Linc01931,Linc01931
Loc100288966,Loc100288966
Kirrel3-As3,Kirrel3-As3
Tmem145,Tmem145
C15Orf32,C15Orf32
Tsga10Ip,Tsga10Ip
Linc00477,Linc00477
Ccdc140,Ccdc140
C17Orf78,C17Orf78
Tekt5,Tekt5
Ksr2,Ksr2
Pax1,Pax1
Tdh,Tdh
Linc00615,Linc00615
Serpina9,Serpina9
Fbxl21P,Fbxl21P
Palm2Akap2,Palm2Akap2
Mrgprx4,Mrgprx4
A2Ml1,A2Ml1
Cpo,Cpo
Gpr6,Gpr6
Mds2,Mds2
Cnot9,Cnot9
Gjd3,Gjd3
Hoxc12,Hoxc12
Vnn3P,Vnn3P
Cops9,Cops9
Ferd3L,Ferd3L
Linc00314,Linc00314
Nlrp14,Nlrp14
Dgkb,Dgkb
Nlrp13,Nlrp13
Nlrp8,Nlrp8
Nlrp9,Nlrp9
Taf5,Taf5
Tas1R2,Tas1R2
Pcsk6,Pcsk6
Znf341,Znf341
Jph1,Jph1
Nlrp10,Nlrp10
Rangap1,Rangap1
Mbnl2,Mbnl2
Krt73,Krt73
Cox1,Cox1
Krt74,Krt74
Slc29A2,Slc29A2
Lmx1A,Lmx1A
Ccdc125,Ccdc125
Gpr101,Gpr101
Ildr1,Ildr1
Rbm26,Rbm26
Vn1R2,Vn1R2
Vn1R5,Vn1R5
Nd2,Nd2
Taar8,Taar8
Tas2R39,Tas2R39
Tas2R38,Tas2R38
Tas2R40,Tas2R40
Tas2R41,Tas2R41
Tmem171,Tmem171
Vn1R4,Vn1R4
Tas2R50,Tas2R50
Cd8B,Cd8B
Macrod2,Macrod2
Ddah1,Ddah1
Pianp,Pianp
Atp6,Atp6
H1-6,H1-6
Cox2,Cox2
Cygb,Cygb
Efna2,Efna2
Ifne,Ifne
Nd6,Nd6
Srek1Ip1,Srek1Ip1
Thrsp,Thrsp
Dipk2B,Dipk2B
Fbxl19-As1,Fbxl19-As1
Pole4,Pole4
Pdzk1Ip1,Pdzk1Ip1
Bcrp3,Bcrp3
Tal2,Tal2
Insl3,Insl3
Sycp3,Sycp3
Tmie,Tmie
Mucl1,Mucl1
Atl2,Atl2
Linc00189,Linc00189
Klhl35,Klhl35
Znf354B,Znf354B
Foxc1,Foxc1
Trim42,Trim42
Fsip1,Fsip1
Fam98B,Fam98B
Efcab13,Efcab13
Garin3,Garin3
Cabcoco1,Cabcoco1
Slc9B1,Slc9B1
Wee2-As1,Wee2-As1
Dynlt5,Dynlt5
Tmco5A,Tmco5A
Ppargc1B,Ppargc1B
Xkr6,Xkr6
Tsga13,Tsga13
C9Orf163,C9Orf163
Syne3,Syne3
Ccdc141,Ccdc141
Hdx,Hdx
Cdyl2,Cdyl2
C18Orf54,C18Orf54
Syt14,Syt14
Cdc20B,Cdc20B
Tectb,Tectb
Vwa3A,Vwa3A
Linc00896,Linc00896
Hus1B,Hus1B
Npb,Npb
Ccdc34,Ccdc34
Lrch3,Lrch3
Ints4,Ints4
Enah,Enah
Stk35,Stk35
Lrriq3,Lrriq3
Klc4,Klc4
Tiprl,Tiprl
Itgb1,Itgb1
Vkorc1L1,Vkorc1L1
Prf1,Prf1
Fbxl14,Fbxl14
Ppil6,Ppil6
Sp1,Sp1
C18Orf25,C18Orf25
Mettl6,Mettl6
Sgo1,Sgo1
B3Galnt2,B3Galnt2
Cbr4,Cbr4
Pik3C2A,Pik3C2A
Nlrx1,Nlrx1
Znf569,Znf569
Ccsap,Ccsap
Dusp18,Dusp18
Znf697,Znf697
Znf791,Znf791
Chrm3,Chrm3
Htra4,Htra4
Linc00525,Linc00525
Prpf38A,Prpf38A
Fam218A,Fam218A
Rhebl1,Rhebl1
Kctd7,Kctd7
Znf548,Znf548
Amer2,Amer2
Rnf152,Rnf152
Adgrg3,Adgrg3
Znf644,Znf644
Tbc1D32,Tbc1D32
B4Galnt3,B4Galnt3
Lrrc43,Lrrc43
Cep89,Cep89
Ak7,Ak7
Zfc3H1,Zfc3H1
Irak2,Irak2
Icmt-Dt,Icmt-Dt
Mettl21A,Mettl21A
Otogl,Otogl
Mgc16025,Mgc16025
Fam76B,Fam76B
Spata25,Spata25
Nxnl1,Nxnl1
Glis3-As1,Glis3-As1
Iqcg,Iqcg
Mcm9,Mcm9
Prr14L,Prr14L
Ajuba,Ajuba
Klhl32,Klhl32
Dcbld1,Dcbld1
Slamf9,Slamf9
Gk5,Gk5
Golga4-As1,Golga4-As1
Ube2U,Ube2U
Mettl27,Mettl27
Linc00638,Linc00638
Zc3Hav1L,Zc3Hav1L
Rasgef1B,Rasgef1B
Kcnj5-As1,Kcnj5-As1
C21Orf58,C21Orf58
Bltp1,Bltp1
Stoml3,Stoml3
Silc1,Silc1
Fbxl13,Fbxl13
Fam227B,Fam227B
Dtd2,Dtd2
Sox3,Sox3
Spata32,Spata32
C3Orf49,C3Orf49
Nkx2-3,Nkx2-3
Tmem252,Tmem252
Cip2A,Cip2A
Fam222A-As1,Fam222A-As1
Tle6,Tle6
Tceanc,Tceanc
Hectd4,Hectd4
Rtp1,Rtp1
Prr35,Prr35
Nxpe1,Nxpe1
Cyp1B1-As1,Cyp1B1-As1
Apobec3D,Apobec3D
Linc00315,Linc00315
Col6A5,Col6A5
Pgam5,Pgam5
C4Orf45,C4Orf45
Ccdc149,Ccdc149
Bend2,Bend2
C10Orf67,C10Orf67
Cby2,Cby2
Ccdc26,Ccdc26
B3Galt5-As1,B3Galt5-As1
Spic,Spic
Vps13B,Vps13B
P2Ry10,P2Ry10
Igsf22,Igsf22
Zbtb3,Zbtb3
Tph1,Tph1
Dcst1,Dcst1
Tcp11L2,Tcp11L2
Wdfy4,Wdfy4
Gpr26,Gpr26
Kiaa0825,Kiaa0825
Sesn3,Sesn3
Csnk1G2-As1,Csnk1G2-As1
Natd1,Natd1
Klhl34,Klhl34
Zscan10,Zscan10
Samd3,Samd3
Got1L1,Got1L1
Linc02870,Linc02870
Rbm48,Rbm48
Linc00504,Linc00504
Znf99,Znf99
Cfap65,Cfap65
Siglecl1,Siglecl1
Ldhal6A,Ldhal6A
Mrgprx2,Mrgprx2
Ntn5,Ntn5
Klf17,Klf17
Ccdc105,Ccdc105
Ccdc122,Ccdc122
C11Orf42,C11Orf42
Dkfzp434L192,Dkfzp434L192
Znf486,Znf486
Fgd2,Fgd2
Exd1,Exd1
Slf2,Slf2
Nbpf4,Nbpf4
Znf663P,Znf663P
Linc00955,Linc00955
Loc162137,Loc162137
C10Orf126,C10Orf126
Pikfyve,Pikfyve
Linc00479,Linc00479
Linc02907,Linc02907
Shoc1,Shoc1
Slc22A24,Slc22A24
Fmo9P,Fmo9P
C7Orf33,C7Orf33
Elmod2,Elmod2
Acer1,Acer1
Taar1,Taar1
Ostcp1,Ostcp1
Linc00305,Linc00305
Bfsp2-As1,Bfsp2-As1
Stk32A,Stk32A
Lrrc28,Lrrc28
Gatd1-Dt,Gatd1-Dt
Mia2,Mia2
Gphb5,Gphb5
Dcd,Dcd
Exosc6,Exosc6
Iqsec3,Iqsec3
Zdhhc19,Zdhhc19
Alg14,Alg14
Ppp1R21,Ppp1R21
Tmem237,Tmem237
Znf564,Znf564
B3Galt6,B3Galt6
Snx21,Snx21
Rhob,Rhob
Adat3,Adat3
Cel,Cel
Castor3P,Castor3P
Spink6,Spink6
C22Orf39,C22Orf39
Dpcd,Dpcd
Cyp39A1,Cyp39A1
Borcs8,Borcs8
Znf121,Znf121
Rab7B,Rab7B
Dtymk,Dtymk
Mapkapk5-As1,Mapkapk5-As1
Bricd5,Bricd5
Vsig10,Vsig10
Nbr2,Nbr2
Med25,Med25
Nt5E,Nt5E
Asphd1,Asphd1
Trim37,Trim37
Arhgef28,Arhgef28
Llgl2,Llgl2
Osmr,Osmr
Ndst1,Ndst1
Rspo2,Rspo2
Chd2,Chd2
Usb1,Usb1
Gpnmb,Gpnmb
Cep57L1,Cep57L1
Bicd1,Bicd1
Znf12,Znf12
Myo10,Myo10
Slc4A4,Slc4A4
Skic3,Skic3
Arsb,Arsb
Frmd4A,Frmd4A
Zbtb24,Zbtb24
Larp1B,Larp1B
Dglucy,Dglucy
Tmem239,Tmem239
Mrap,Mrap
Znf24,Znf24
Txndc9,Txndc9
Dcaf8,Dcaf8
Smpdl3B,Smpdl3B
Cnot1,Cnot1
Sptlc1,Sptlc1
Ash1L-As1,Ash1L-As1
Setmar,Setmar
Xg,Xg
Zhx1-C8Orf76,Zhx1-C8Orf76
Mvb12B,Mvb12B
Kics2,Kics2
Epha8,Epha8
Deup1,Deup1
Tlcd5,Tlcd5
Tmem53,Tmem53
Dnaja3,Dnaja3
Galnt18,Galnt18
Nol9,Nol9
Ddx51,Ddx51
Tubgcp3,Tubgcp3
Snapc5,Snapc5
Entpd5,Entpd5
Rbm33,Rbm33
Mir31Hg,Mir31Hg
Spin3,Spin3
Tmtc4,Tmtc4
Tmem185A,Tmem185A
Nbeal1,Nbeal1
Cdcp1,Cdcp1
Ulk2,Ulk2
Slc4A8,Slc4A8
Ssh2,Ssh2
C5Orf58,C5Orf58
Parp11,Parp11
Ccdc60,Ccdc60
Hsd17B12,Hsd17B12
Nlgn4Y,Nlgn4Y
Msrb3,Msrb3
Adig,Adig
Ccser2,Ccser2
Rufy2,Rufy2
Dnai4,Dnai4
Sugt1P3,Sugt1P3
Cfap91,Cfap91
Slc33A1,Slc33A1
Cldnd1,Cldnd1
Ogdh,Ogdh
Phf21A,Phf21A
Gdap2,Gdap2
Mcph1,Mcph1
Wfdc8,Wfdc8
Zmynd11,Zmynd11
Znf446,Znf446
Twist2,Twist2
Fam53B,Fam53B
Golga7,Golga7
Sh3Kbp1,Sh3Kbp1
Mblac1,Mblac1
Zmym3,Zmym3
Cd300Lb,Cd300Lb
C3Orf33,C3Orf33
Dmac2L,Dmac2L
Hycc2,Hycc2
Snx32,Snx32
Loc554206,Loc554206
Pou2Af2,Pou2Af2
Plekhs1,Plekhs1
Trmt44,Trmt44
Manea,Manea
Loc107986876,Loc107986876
C5Orf46,C5Orf46
Izumo1,Izumo1
Sh3Yl1,Sh3Yl1
Ptpro,Ptpro
Grik1-As1,Grik1-As1
Ica1L,Ica1L
Tmlhe,Tmlhe
Mei1,Mei1
Zcchc13,Zcchc13
Kcns2,Kcns2
Arhgef10,Arhgef10
Vps50,Vps50
