Genesymbol	0	1	2	3	4	5	6
Lef1	0.729291	1.6992	2.22802	13.92536667	29.62386667	25.96066667	20.57433333
Lhx1	0.0	0.0185407	0.339090667	1.883483333	13.43083333	11.10268	41.9937
Lhx9	11.72666667	0.040734567	0.0181213	0.060966733	0.179244333	0.1392969	0.352952367
Lin54	7.3968	9.84675	11.65096667	10.26682667	10.66581667	9.568553333	11.64742667
Lmo2	0.298108333	0.0	0.0	0.1553086	1.862026667	5.27545	1.935863333
Lmo4	55.76773333	60.4489	61.59536667	90.5777	57.3334	52.17306667	12.10496333
Lrpprc	29.4498	33.6973	33.5961	42.35516667	41.20333333	34.33063333	52.67776667
Lrrfip1	151.0023333	60.09636667	70.0139	74.55216667	93.2457	95.57713333	28.18626667
Maf	3.706643333	0.0416664	0.039270933	0.082227767	0.0464611	0.025458367	0.330618
Maf1	33.44173333	50.93366667	46.21786667	39.50356667	41.8982	42.59576667	46.13653333
Mafg	31.1402	20.31203333	22.2265	25.26153333	29.78446667	26.01816667	37.56583333
Mafk	26.70986667	14.132	10.3239	10.9515	10.45483333	8.92253	6.05862
Maz	55.726	100.0425333	100.4408667	126.0293333	137.4553333	127.3366667	73.4429
Mbd1	14.50446667	11.8685	11.2599	9.936853333	7.726353333	6.22185	5.78239
Mbd2	82.90866667	51.37806667	51.86073333	44.5866	33.65963333	27.37343333	11.35976667
Mbd3	159.471	147.1613333	120.414	160.911	120.6076667	112.225	106.7816667
Mcm8	3.632896667	14.96066667	17.54676667	14.00473333	20.7276	22.6512	25.24353333
Mecom	23.68986667	3.598186667	1.137114333	1.555728667	0.379928333	0.680755667	0.445281667
Mecp2	6.63539	15.0636	14.3427	10.46725	10.06648333	12.12453333	10.12470667
Med1	21.01093333	35.5823	34.454	36.62556667	51.06263333	58.074	80.7098
Med26	5.011183333	7.409776667	6.809556667	8.296816667	6.740413333	5.809286667	7.89254
Med6	43.38946667	35.6651	37.98543333	46.01853333	44.67926667	41.3061	41.1679
Mef2a	43.62166667	22.8604	21.21726667	18.74593333	14.61276667	9.929683333	7.2481
Mef2d	32.82826667	27.72096667	35.26206667	27.46813333	27.96886667	26.49156667	21.47926667
Meis1	10.56963333	5.905803333	8.53936	7.636353333	4.58965	6.740616667	0.653694667
Meis2	40.9705	23.6828	21.43336667	13.10146667	7.290856667	4.143783333	1.805486667
Meis3	16.8289	2.799496667	1.6652	2.601133333	9.147963333	6.158433333	3.768246667
Men1	27.06123333	25.08106667	21.0126	23.11276667	28.5183	24.17236667	28.52163333
Mga	16.9921	29.54193333	38.93783333	34.01423333	39.78356667	39.762	75.82316667
Mier1	18.16353333	19.8646	22.081	19.0334	14.14886667	15.09706667	31.11113333
Mier2	31.55483333	23.422	26.6692	24.75403333	26.2536	23.21026667	29.6632
Mier3	7.018636667	7.789406667	8.830256667	7.83716	5.941673333	5.891786667	7.860376667
Mll1	5.428943333	8.212036667	11.45441	8.490573333	8.74198	7.284073333	13.40446667
Mll2	4.086993333	3.95609	6.23717	6.049756667	6.236126667	4.649913333	7.140663333
Mll3	3.69476	4.47644	6.786743333	6.436156667	5.995033333	5.317673333	12.1723
Mlx	47.00806667	43.37126667	43.34276667	53.0696	62.72466667	57.04506667	63.6488
Mlxip	8.62891	13.49383333	12.81616667	10.76383333	11.17636667	12.1289	9.96283
Mnt	9.81069	13.46363333	16.80483333	17.6628	17.94403333	12.54833333	18.04426667
Msl3	27.372	27.0353	22.89366667	19.75033333	15.1749	11.44906667	6.18738
Mta1	56.1568	89.3576	87.62193333	73.89723333	73.5115	71.18756667	41.6892
Mta2	77.1525	80.5931	72.296	75.44603333	71.96913333	70.83226667	58.75613333
Mta3	27.8154	34.39833333	34.9334	34.912	40.3524	65.67823333	60.38153333
Mterfd1	35.52466667	26.52173333	27.8134	26.9359	22.36923333	22.9941	40.15873333
Mxd4	46.60343333	19.63833333	17.15496667	18.6592	7.958153333	4.700846667	2.566863333
Mxi1	3.080493333	12.4981	14.8717	19.4404	19.29406667	16.22123333	7.316693333
Myb	0.038647233	2.823883333	5.810256667	8.717776667	6.51906	3.637746667	3.26327
Mybbp1a	126.2803333	268.7773333	250.8213333	324.3843333	355.9913333	321.7503333	275.0823333
Mybl1	4.42725	9.75231	13.83616667	10.00497667	7.228403333	8.39834	11.84301667
Mybl2	10.89678	82.46076667	95.7491	116.9143333	89.43133333	146.9713333	207.3916667
Myc	58.89336667	403.7996667	470.381	702.4813333	774.281	687.0383333	15.88203333
Mycl1	3.519623333	6.378993333	13.05043333	24.19793333	25.46643333	13.34203333	14.79873333
Mycn	0.301691333	1.54219	6.674396667	8.953236667	11.91013333	11.1994	77.04903333
Mypop	5.9084	2.48259	2.17997	2.463456667	2.94452	3.667276667	1.321716667
Mysm1	7.06795	6.540886667	11.7569	10.17074667	6.84226	7.06481	15.97603333
Myst3	10.26051667	18.69266667	25.78463333	20.77416667	21.52203333	15.8032	14.39016667
Myst4	5.240176667	4.3766	5.618526667	4.671066667	4.319483333	8.029393333	21.57256667
Naca	242.9676667	315.895	295.5026667	332.1096667	299.824	292.6153333	270.763
Ncoa2	6.888343333	14.54693333	17.66926667	16.76086667	15.30156667	13.07156667	19.14546667
Ncoa3	11.81109667	5.134896667	6.213016667	8.069963333	9.70204	18.31916667	35.69596667
Ncor1	63.20786667	83.21906667	110.3816667	85.58013333	88.53723333	84.28566667	128.8736667
Ncor2	84.24463333	37.67043333	39.83126667	35.7446	36.09386667	35.9357	25.43453333
Ndn	94.45346667	17.1836	7.877053333	9.430696667	9.90643	9.353683333	10.54650333
Nfat5	18.6323	6.537096667	13.79623333	7.98213	8.33213	6.38226	12.03597333
Nfatc1	5.81059	3.66807	3.390776667	1.30843	0.863801667	1.222113333	0.509571
Nfatc2	0.252631667	3.210716667	4.994116667	4.18119	6.624133333	6.562803333	1.340706667
Nfatc3	21.36533333	23.5172	23.69496667	18.86893333	16.4784	15.8896	18.4211
Nfatc4	23.04633333	5.159756667	9.291773333	5.252946667	12.93276667	17.5447	9.982746667
Nfe2l1	236.2643333	78.80306667	79.313	86.28846667	103.8783333	116.8503333	154.3106667
Nfe2l2	66.51773333	54.2364	35.4635	35.87656667	25.31	29.74386667	30.20616667
Nfe2l3	0.169443	1.296003333	4.66166	9.25807	24.3179	15.55013333	1.13722
Nfia	2.868436667	4.76527	7.478323333	1.87024	2.11091	1.547813333	0.417852
Nfib	9.013886667	14.076	13.08386667	9.293783333	5.970096667	4.394006667	1.422306667
Nfic	50.81166667	11.65836667	8.039616667	1.310456667	2.238133333	3.691026667	4.066773333
Nfil3	20.2622	1.791241333	0.810780333	0.673075667	1.15466	1.82794	3.488986667
Nfix	42.7838	54.70296667	44.3843	25.06196667	12.1252	6.392376667	1.93798
Nfkb1	37.38963333	41.07163333	33.05913333	23.29456667	19.10963333	21.6603	15.54743333
Nfkb2	25.1387	15.537	13.05256667	10.3377	8.934926667	13.03896667	11.03956333
Nfrkb	6.24663	11.6116	12.52863333	11.39923333	12.3104	9.970396667	12.9182
Nfx1	36.83393333	50.743	63.0584	59.4427	61.60626667	62.10296667	77.11606667
Nfya	13.27523333	21.9243	22.3407	22.54193333	26.8975	27.64173333	29.62746667
Nfyb	21.61893333	48.69116667	52.5478	43.4468	39.66736667	47.89733333	46.34363333
Nfyc	30.74566667	31.07726667	29.90553333	40.30526667	30.8788	22.08963333	36.27873333
Nkap	7.110616667	10.07109333	11.63683333	8.53667	9.075913333	10.81458667	11.95229
Nkrf	5.699823333	10.7641	11.21096667	15.57783333	10.76753	7.35899	10.53668667
Nolc1	35.70706667	92.91816667	103.1913333	126.663	111.991	101.578	92.91233333
Nono	222.3813333	316.2286667	290.7183333	260.3716667	270.14	252.8183333	240.7456667
Notch1	9.869306667	6.724316667	9.735173333	12.10471333	5.298723333	7.694306667	10.22956333
Npm1	1331.49	3303.423333	3089.636667	3524.79	3701.293333	3193.18	4622.873333
Nr1d1	13.55356667	7.955616667	8.121473333	6.916413333	10.9431	10.82533333	5.53509
Nr1d2	10.28321333	13.62623333	14.78606667	12.15736667	6.807993333	8.22054	7.2989
Nr1h2	45.97766667	36.6742	37.96203333	43.72646667	51.5282	52.1086	62.3752
Nr2c1	8.203966667	8.213476667	8.562163333	9.656063333	6.727326667	5.54309	5.14556
Nr2c2	8.25713	14.20993333	16.63936667	11.6644	11.7538	7.517183333	9.76314
Nr2f1	11.93902333	2.564273333	0.506512	0.220479767	0.235041333	0.210713667	0.284736333
Nr2f2	17.6272	8.75431	8.543953333	8.820243333	5.974236667	3.579966667	0.647908667
Nr2f6	42.87466667	18.86323333	13.23091333	15.31313333	10.05209	9.777843333	11.38533333
Nr3c1	20.6282	11.26426667	11.59303333	6.931526667	4.499453333	4.659953333	5.753326667
Nr4a1	25.2173	39.72363333	43.98443333	38.55186667	27.70493333	31.57086667	10.14948
Nr4a2	3.111576667	3.214317667	0.914458	1.334126667	1.45589	1.182663333	0.253627
Nr5a2	0.009355633	1.365033333	9.85405	18.99856667	16.12503333	10.24753333	12.36729
Nr6a1	1.116918333	1.091758	1.789753333	3.77966	6.186226667	5.912343333	23.2386
Nrf1	21.0342	35.33116667	33.5654	35.69503333	38.41003333	45.3937	56.7005
Ogg1	11.50673333	9.898443333	11.09173333	11.82053333	10.56958	10.18942667	8.535226667
Olig1	0.0167019	0.055399467	0.65731	1.60526	8.219813333	9.8756	15.2729
Ovol2	0.024119367	0.839306667	3.398656667	7.24301	3.87797	3.21836	2.96178
Pa2g4	198.982	411.9776667	424.078	463.1106667	442.336	444.4403333	380.941
Patz1	16.9959	42.78846667	45.3068	54.78143333	53.1387	42.0135	50.53716667
Pax1	4.684703333	4.182173333	1.47947	0.992688333	0.020726167	0.019202967	0.099945767
Pax6	0.0098396	0.212673667	0.244465667	1.967146667	7.421003333	12.5049	0.2795591
Pbrm1	26.44653333	34.69963333	38.82633333	31.5224	30.88776667	28.3715	32.178
Pbx1	39.1058	13.939	15.56333333	5.903693333	4.9129	2.98055	19.6114
Pbx2	17.21723333	18.8977	19.1254	14.40883333	19.0154	27.38233333	21.35426667
Pbx3	12.64503333	19.8287	22.51213333	17.77416667	10.90003333	10.81156667	9.145816667
Pbx4	2.003886667	8.315786667	12.30163667	8.35318	9.28719	17.70596667	7.37566
Pcgf2	21.58103333	29.1784	36.4948	40.84606667	48.72383333	53.0294	61.55966667
Pcgf6	7.61329	21.84756667	26.32546667	31.21843333	30.4279	34.47273333	42.9772
Pcna	61.32143333	199.531	179.0073333	216.4423333	187.0033333	155.1706667	153.546
Per1	6.283023333	9.194506667	9.629903333	7.955076667	12.7388	12.2268	9.170706667
Phb	56.87933333	80.44373333	74.07593333	85.74223333	139.3176667	132.141	134.2973333
Phf20	13.68478333	20.50626667	25.28826667	14.8528	16.1723	12.8282	26.3251
Phf21a	17.13983333	18.5008	20.0778	10.29554667	11.47676667	15.54573333	33.35833333
Phf5a	82.22633333	127.1143333	109.8966667	168.8706667	132.8863333	129.6846667	138.914
Phox2a	0.042830667	4.278576667	4.268966667	3.49856	9.127203333	19.47333333	1.279723333
Phtf1	30.41646667	17.9343	21.69033333	19.9782	18.3309	15.407	13.86273333
Phtf2	7.664453333	15.28703333	20.5239	19.80746667	28.31476667	26.82536667	14.86046667
Pias1	9.745516667	10.2744	10.10621667	7.869496667	7.057726667	7.65585	9.982376667
Pias2	24.63126667	23.3539	23.61676667	22.77076667	22.21013333	23.26903333	43.17023333
Pias4	22.58023333	17.64556667	18.54566667	19.23963333	24.06546667	25.9957	31.98033333
Pknox1	7.526543333	13.15946667	14.59993333	15.37566667	15.12286667	13.3543	9.907173333
Plagl1	35.9725	24.59426667	15.92233333	9.23547	10.66705333	18.78623333	4.994246667
Plagl2	5.785226667	13.85836667	12.5847	12.45116667	11.53763333	6.506736667	7.945643333
Pml	24.07033333	24.72063333	23.24253333	17.93636667	17.68576667	28.28123333	40.5333
Pnn	35.03183333	47.96263333	61.002	58.73906667	48.9998	52.41723333	62.32643333
Pogk	5.594033333	6.726686667	7.474093333	6.047936667	5.553556667	4.195666667	3.892836667
Pou2f1	2.20139	10.67231333	21.31763333	10.26009667	13.95898333	21.16873333	23.99116667
Pou4f1	0.0	2.668393333	2.873176667	4.980993333	3.972236667	4.53335	1.129493333
Pou6f1	6.857726667	37.7544	46.128	40.17326667	34.3626	25.30463333	14.19516667
Ppard	22.15753333	13.61733333	16.93843333	10.65060333	8.94052	10.95943333	9.21146
Pparg	6.565696667	0.1232823	0.0	0.175743	0.0481257	0.078950633	0.214849
Ppp1r8	49.1158	85.5147	75.15976667	72.7814	64.96743333	59.99883333	70.87363333
Prdm1	0.0533097	0.1436597	0.141914667	0.407883333	0.677321333	0.703460333	4.24158
Prdm10	2.561253333	4.400963333	5.884993333	5.21827	7.37665	7.803513333	7.379313333
Prdm14	0.0	0.0	0.036438567	0.0259743	0.544531667	1.089126667	8.42674
Prdm4	20.5426	19.38233333	22.68263333	26.76406667	27.02813333	20.31526667	18.41396667
Prdm5	16.51236667	12.61873333	11.07476667	10.49515	10.82599333	13.6759	17.55746667
Prdx5	303.718	63.41776667	56.29173333	57.44526667	55.10503333	62.6898	46.3147
Preb	76.97566667	73.58503333	69.03653333	65.16506667	71.18803333	80.82583333	81.46756667
Prkdc	1.991503333	4.099706667	6.921943333	5.46928	7.655026667	6.755593333	9.570926667
Prox1	0.121845333	2.14534	3.919426667	10.43074	8.21942	3.681056667	2.250633333
Prrx1	123.181	28.7135	8.50915	9.172756667	1.685603333	1.145985667	4.23099
Prrx2	177.136	1.210421333	0.654653	2.953846667	1.660896667	1.54411	4.42205
Psip1	50.8815	179.049	195.784	177.2443333	149.8163333	137.7576667	203.6193333
Psmc3ip	6.096356667	23.3894	24.0205	26.4395	34.29516667	39.47496667	37.78526667
Ptges2	22.26763333	19.67333333	15.77623333	18.06553333	17.46613333	18.8253	12.32563333
Puf60	96.24583333	97.8882	84.51466667	106.1032667	103.4574	99.69536667	100.3002333
Pura	3.791156667	2.91489	2.38478	1.562383333	1.4054	1.576406667	4.231313333
Purb	18.78153333	33.63053333	32.6418	29.21343333	26.20386667	20.2095	22.14226667
Pus1	30.64713333	50.6878	42.59553333	58.8669	62.90796667	55.50963333	44.2473
Rara	20.0775	6.78059	8.18915	16.44756667	42.1803	33.8839	19.2947
Rarg	53.66753333	24.35156667	21.22453333	18.89873333	20.24006667	23.73713333	26.55393333
Rb1	17.29501	74.7323	84.36786667	52.14346667	39.393	30.97203333	10.17545333
Rbbp5	12.2151	17.09746667	17.9906	19.1574	19.60223333	21.46913333	40.64923333
Rbbp8	10.48793	12.08926667	9.809056667	8.82056	8.38524	8.208643333	12.5493
Rbck1	48.2499	75.6255	80.0185	66.06603333	87.46233333	81.56123333	68.14066667
Rbl2	10.21426	8.812433333	10.00471667	6.029853333	5.159466667	5.33476	3.93917
Rbmx	23.33466667	49.418	43.38316667	34.5909	24.49236667	24.16116667	25.60393333
Rbmxl1	32.79176667	66.96566667	63.49586667	65.68053333	59.61106667	55.0532	50.95403333
Rbpj	32.8049	17.72726667	16.81816667	17.05356667	16.60673333	24.5375	34.8663
Rcor1	17.6121	22.2079	22.1602	17.46453333	17.46033333	13.97923333	14.11743333
Rcor2	5.053646667	15.54406667	19.95236667	11.81714333	24.06196667	27.36613333	122.4673333
Rcor3	6.744076667	3.02765	3.17478	1.455826667	1.245556667	1.022303333	2.804483333
Rela	38.14843333	27.58373333	20.97703333	20.89883333	16.0128	14.1984	8.686853333
Relb	8.518503333	8.616503333	6.7284	5.879023333	4.341733333	8.114703333	10.8347
Rere	20.63126667	43.41663333	47.79303333	34.88133333	35.01213333	31.096	31.90043333
Rest	13.78686667	13.01296667	14.6006	11.6009	12.89726667	20.26423333	39.07216667
Rfc1	17.76453333	43.1311	46.26676667	46.22646667	45.0011	45.10006667	53.2683
Rfx2	0.436202	1.211716667	1.463286667	3.12047	3.33875	4.79128	9.409506667
Rfx3	0.709368333	2.72262	3.75682	3.02406	3.236146667	2.757633333	4.607426667
Rfx4	0.0	0.192186667	1.021789333	2.597903333	5.451653333	3.90567	0.17409
Rnf10	147.6293333	158.6006667	163.4626667	146.44	140.6443333	149.4343333	143.1996667
Rnf141	24.56196667	18.0997	17.233	13.54226667	16.964	18.63473333	26.15416667
Rnf4	84.40126667	96.36106667	106.8243333	108.5216667	86.8322	84.55036667	89.9853
Rnf6	43.45976667	16.82433333	18.80623333	17.2531	12.8303	12.58733333	18.32853333
Rps3	1119.146667	1518.543333	1268.316667	1261.553333	1171.813333	1264.886667	1038.993333
Rptor	12.1799	15.04606667	15.10106667	15.46786667	20.4943	21.6283	23.109
Rreb1	5.196626667	5.482186667	8.132356667	4.107396667	5.89379	6.002456667	14.29363333
Rtf1	14.1561	20.8343	21.96853333	22.37053333	20.77003333	20.4438	21.39106667
Runx1	6.96466	0.895539333	0.563690667	0.615168333	0.612885	0.483550667	0.604012333
Runx2	9.599376667	12.67589	2.00993	1.40291	0.241842667	0.661778667	0.349341667
Ruvbl2	55.1804	148.2513333	162.795	165.29	184.7593333	213.6166667	159.3106667
Rxra	19.59946667	14.28313333	11.9623	7.73136	8.917276667	9.228403333	7.968203333
Rybp	14.72943333	14.09286667	16.32866667	21.2105	21.6208	21.39696667	32.22786667
Safb	27.69616667	45.54493333	42.32066667	54.13053333	46.65203333	40.3852	48.80893333
Safb2	34.8943	45.91363333	62.48536667	69.0555	53.93213333	51.58303333	70.10276667
Sall1	0.240474333	3.960123333	8.017803333	10.04033	6.864713333	6.898446667	40.36276667
Sall2	5.82037	6.884133333	5.290186667	1.925933333	2.985643333	2.781566667	7.212426667
Sall4	0.0	1.293833333	8.732803333	23.8651	28.98756667	32.63283333	98.3036
Sap30	6.634216667	69.3026	55.59026667	54.97896667	32.7198	36.48563333	43.02153333
Sarnp	29.4105	36.8502	31.90743333	36.9672	33.51663333	39.07423333	40.6079
Satb1	1.92568	2.885806667	3.192856667	2.109626667	3.578386667	4.659653333	5.2324
Satb2	2.082913333	4.555716667	6.76223	5.316186667	1.14555	1.49534	0.510796667
Scx	9.700776667	0.441247667	0.666236	0.3305449	0.645471333	1.048334	0.587571
Set	329.5713333	982.1566667	933.5926667	1127.863333	1096.4	1193.676667	1181.446667
Sfpq	179.934	407.937	459.7866667	475.3073333	376.935	246.469	415.2733333
Sin3a	13.72096667	41.72203333	39.85453333	41.8162	44.92776667	40.36256667	80.73453333
Six1	14.7852	4.168096667	0.926194667	0.206618333	0.46527	1.071142	5.73365
Six2	4.364443333	1.018743667	0.192068667	0.270902	0.532659667	0.823644667	0.640582
Six4	3.25147	1.276033333	1.173378	0.434190667	1.374323333	2.871696667	8.416203333
Six5	2.938646667	3.97812	3.79647	1.332686667	1.5553	2.046263333	1.026889667
Smad1	12.3999	9.933143333	8.661286667	10.04683333	8.54499	7.65364	8.642086667
Smad2	36.80956667	27.29826667	31.01076667	39.30456667	30.2364	23.40673333	26.5774
Smad3	27.49596667	26.082	32.3058	20.80136667	25.0081	18.30146667	12.61524333
Smad4	58.27056667	67.87383333	62.93686667	72.93753333	69.1343	53.5616	60.0086
Smad5	15.5363	22.17106667	21.60516667	18.78816667	17.1774	13.56166667	18.07113333
Smad6	16.167	1.170093333	0.947721	1.332863333	0.410159333	0.473739	1.052234667
Smad7	43.9325	2.98941	1.550093333	2.841806667	5.69515	8.618853333	10.66869
Smarca1	2.096573333	0.346601	0.211891	0.054705133	0.396390333	0.418881667	7.889656667
Smarca2	24.4444	75.04976667	87.43263333	72.20406667	40.63986667	28.29646667	12.53843333
Smarca4	62.49116667	74.0066	74.78306667	74.32346667	76.56846667	72.22576667	70.15586667
Smarca5	28.75366667	61.48423333	81.36976667	76.95663333	61.8639	66.85273333	64.2028
Smarcal1	10.31061	11.65963333	13.0469	11.09536667	13.73473333	15.5162	22.8631
Smarcc1	37.29476667	76.83593333	79.3089	76.07383333	71.18316667	60.41586667	80.22746667
Smarcc2	34.94836667	20.07426667	18.40706667	14.69823333	14.8564	10.84963333	7.492226667
Smarce1	82.975	107.7576667	104.038	108.0603667	138.8406667	139.3976667	153.3873333
Snai1	44.88296667	1.023022333	0.560639333	0.477161333	1.373626667	1.156391333	4.114496667
Snai2	37.8335	1.456403333	0.273501333	0.433183667	0.316350333	0.384485	0.745702667
Snai3	0.1184438	0.575448667	2.55669	2.97597	4.32864	6.70053	2.88137
Snapc3	19.3735	14.09433333	16.91243333	14.60653333	14.4556	16.62586667	17.56983333
Snapc4	15.54533333	18.12466667	28.06306667	28.36483333	34.50303333	34.57843333	34.81686667
Sod2	16.44296667	25.7855	35.18683333	40.68036667	37.1261	34.12573333	23.93506667
Son	107.3227333	105.108	119.332	122.8833333	91.42713333	75.12666667	114.773
Sox12	3.035283333	13.1614	14.3058	7.836456667	9.40938	10.72616667	11.27464
Sox13	1.800423333	25.4631	30.68543333	47.34173333	44.8541	34.08773333	13.7867
Sox17	0.0	0.0	0.0	0.0	0.262518667	0.055509133	6.22969
Sox4	23.52526667	6.329966667	6.250396667	3.766546667	7.7412	8.05892	9.425966667
Sox9	4.362836667	0.088652933	0.202067333	0.1245785	0.214521333	0.342399	0.894623667
Sp1	16.0764	42.57856667	43.8372	34.2249	32.25883333	35.13726667	58.09573333
Sp2	6.71821	10.14152667	11.07553333	14.8774	14.39136667	13.3313	17.29083333
Sp3	23.3879	50.56966667	59.82666667	55.87336667	39.37263333	42.12713333	37.36003333
Sp5	0.0	0.0	0.0	0.032642033	1.831563333	0.384349	14.15885667
Sp6	0.338851667	1.261073333	5.15025	5.42111	6.990246667	5.175896667	2.468586667
Spata24	9.759706667	18.05816667	17.33353333	6.537053333	8.16354	12.91496667	7.118303333
Spen	8.095123333	18.85436667	21.42703333	17.10853333	13.98983333	9.368313333	12.67666667
Sphk1	16.5229	0.174825333	0.388651333	0.756764333	0.534827667	0.418465667	0.624996667
Sra1	107.1346667	52.8331	45.43263333	48.49276667	57.18486667	69.48603333	72.23006667
Srebf1	69.73996667	75.69643333	60.26263333	58.70363333	77.40556667	55.81026667	72.11853333
Srebf2	58.9125	61.42936667	56.1013	53.71636667	61.49653333	58.9918	53.53513333
Srf	32.221	19.9299	16.16166667	15.34133333	11.83193333	13.37803333	19.1695
Srrt	53.24056667	78.52673333	67.9703	82.44113333	67.74706667	56.85386667	86.30423333
Ssbp2	22.42676667	86.63193333	60.07783333	33.49573333	19.05763333	14.66083333	5.049863333
Ssrp1	152.786	257.1383333	239.9133333	238.919	220.7216667	222.4126667	200.681
Stat1	6.284173333	2.494923333	2.15251	1.737633333	1.965853333	2.492826667	7.466773333
Stat3	75.74736667	14.14673333	17.3898	11.50324	23.65983333	26.43143333	52.96723333
Stat4	0.026710933	0.121537	0.541272333	0.561226667	1.38331	2.650346667	5.6657
