0,1,2
2820,Nat2,Nat2
2821,Nat6,Nat6
2822,Nat8,Nat8
2823,Nat9,Nat9
2824,Nav2,Nav2
2825,Nbas,Nbas
2826,Nbn,Nbn
2827,Ncaph2,Ncaph2
2828,Ncbp1,Ncbp1
2829,Ncbp2,Ncbp2
2830,Ncdn,Ncdn
2831,Nceh1,Nceh1
2832,Nckap1,Nckap1
2833,Ncl,Ncl
2834,Ncln,Ncln
2835,Ncoa5,Ncoa5
2836,Ncstn,Ncstn
2837,Ndfip1,Ndfip1
2838,Ndor1,Ndor1
2839,Ndrg1,Ndrg1
2840,Ndrg2,Ndrg2
2841,Ndst1,Ndst1
2842,Ndufa10,Ndufa10
2843,Ndufa2,Ndufa2
2844,Ndufa4,Ndufa4
2845,Ndufa7,Ndufa7
2846,Ndufa8,Ndufa8
2847,Ndufa9,Ndufa9
2848,Ndufab1,Ndufab1
2849,Ndufaf1,Ndufaf1
2850,Ndufaf3,Ndufaf3
2851,Ndufaf4,Ndufaf4
2852,Ndufb10,Ndufb10
2853,Ndufb2,Ndufb2
2854,Ndufb7,Ndufb7
2855,Ndufs1,Ndufs1
2856,Ndufs2,Ndufs2
2857,Ndufs3,Ndufs3
2858,Ndufs4,Ndufs4
2859,Ndufs5,Ndufs5
2860,Ndufs7,Ndufs7
2861,Ndufs8,Ndufs8
2862,Ndufv1,Ndufv1
2863,Necab1,Necab1
2864,Necap1,Necap1
2865,Nedd1,Nedd1
2866,Nedd4,Nedd4
2867,Nedd8,Nedd8
2868,Nek4,Nek4
2869,Nek6,Nek6
2870,Nek7,Nek7
2871,Nemf,Nemf
2872,Nenf,Nenf
2873,Net1,Net1
2874,Neu1,Neu1
2875,Nf2,Nf2
2876,Nfkbia,Nfkbia
2877,Nfkbiz,Nfkbiz
2878,Ngdn,Ngdn
2879,Ngef,Ngef
2880,Ngly1,Ngly1
2881,Nhp2,Nhp2
2882,Nhp2l1,Nhp2l1
2883,Nicn1,Nicn1
2884,Nid1,Nid1
2885,Ninj1,Ninj1
2886,Nip7,Nip7
2887,Nipal1,Nipal1
2888,Nipbl,Nipbl
2889,Nipsnap1,Nipsnap1
2890,Nisch,Nisch
2891,Nit1,Nit1
2892,Nit2,Nit2
2893,Nkiras1,Nkiras1
2894,Nkiras2,Nkiras2
2895,Nktr,Nktr
2896,Nln,Nln
2897,Nlrp12,Nlrp12
2898,Nlrp6,Nlrp6
2899,Nmd3,Nmd3
2900,Nme1,Nme1
2901,Nme6,Nme6
2902,Nme7,Nme7
2903,Nmi,Nmi
2904,Nmnat1,Nmnat1
2905,Nmt2,Nmt2
2906,Nob1,Nob1
2907,Noc4l,Noc4l
2908,Nol11,Nol11
2909,Nol6,Nol6
2910,Nol8,Nol8
2911,Nol9,Nol9
2912,Nomo1,Nomo1
2913,Nop14,Nop14
2914,Nop16,Nop16
2915,Nop2,Nop2
2916,Nop56,Nop56
2917,Nop58,Nop58
2918,Nosip,Nosip
2919,Notch2,Notch2
2920,Nox4,Nox4
2921,Npc1,Npc1
2922,Npc2,Npc2
2923,Npepps,Npepps
2924,Nploc4,Nploc4
2925,Npr2,Npr2
2926,Nptn,Nptn
2927,Nqo2,Nqo2
2928,Nrbp1,Nrbp1
2929,Nrbp2,Nrbp2
2930,Nsa2,Nsa2
2931,Nsd1,Nsd1
2932,Nsmce1,Nsmce1
2933,Nsun2,Nsun2
2934,Nt5c3,Nt5c3
2935,Nt5dc1,Nt5dc1
2936,Nt5dc3,Nt5dc3
2937,Nubp1,Nubp1
2938,Nucb1,Nucb1
2939,Nucb2,Nucb2
2940,Nucks1,Nucks1
2941,Nudc,Nudc
2942,Nudcd1,Nudcd1
2943,Nudcd2,Nudcd2
2944,Nudt1,Nudt1
2945,Nudt12,Nudt12
2946,Nudt18,Nudt18
2947,Nudt2,Nudt2
2948,Nudt3,Nudt3
2949,Nudt6,Nudt6
2950,Nudt7,Nudt7
2951,Nudt9,Nudt9
2952,Numb,Numb
2953,Nup153,Nup153
2954,Nup155,Nup155
2955,Nup205,Nup205
2956,Nup37,Nup37
2957,Nup50,Nup50
2958,Nup54,Nup54
2959,Nup62,Nup62
2960,Nup85,Nup85
2961,Nup88,Nup88
2962,Nup93,Nup93
2963,Nupl1,Nupl1
2964,Nvl,Nvl
2965,Nxf1,Nxf1
2966,Nxt1,Nxt1
2967,Nxt2,Nxt2
2968,ORF61,ORF61
2969,Oaf,Oaf
2970,Oasl1,Oasl1
2971,Oaz1,Oaz1
2972,Ociad2,Ociad2
2973,Ocln,Ocln
2974,Odc1,Odc1
2975,Odf2l,Odf2l
2976,Odf3b,Odf3b
2977,Ogdh,Ogdh
2978,Ogfr,Ogfr
2979,Ogfrl1,Ogfrl1
2980,Ogt,Ogt
2981,Oit3,Oit3
2982,Ola1,Ola1
2983,Olfml1,Olfml1
2984,Opa1,Opa1
2985,Opa3,Opa3
2986,Oplah,Oplah
2987,Optn,Optn
2988,Orai3,Orai3
2989,Orc3,Orc3
2990,Orc4,Orc4
2991,Orc5,Orc5
2992,Orc6,Orc6
2993,Orm1,Orm1
2994,Orm2,Orm2
2995,Ormdl1,Ormdl1
2996,Ormdl2,Ormdl2
2997,Os9,Os9
2998,Osbp,Osbp
2999,Osbpl1a,Osbpl1a
3000,Osbpl8,Osbpl8
3001,Osbpl9,Osbpl9
3002,Osgep,Osgep
3003,Osgepl1,Osgepl1
3004,Ostf1,Ostf1
3005,Otc,Otc
3006,Otud4,Otud4
3007,Otud5,Otud5
3008,Oxnad1,Oxnad1
3009,Oxr1,Oxr1
3010,Oxsm,Oxsm
3011,P2rx4,P2rx4
3012,Pabpc1,Pabpc1
3013,Pabpc4,Pabpc4
3014,Pabpn1,Pabpn1
3015,Pacs2,Pacs2
3016,Pacsin3,Pacsin3
3017,Pah,Pah
3018,Paics,Paics
3019,Paip2,Paip2
3020,Paip2b,Paip2b
3021,Pak2,Pak2
3022,Palld,Palld
3023,Palmd,Palmd
3024,Pan2,Pan2
3025,Pank2,Pank2
3026,Pank3,Pank3
3027,Papd4,Papd4
3028,Papd5,Papd5
3029,Papola,Papola
3030,Papss1,Papss1
3031,Papss2,Papss2
3032,Paqr9,Paqr9
3033,Pard3,Pard3
3034,Parg,Parg
3035,Park7,Park7
3036,Parl,Parl
3037,Parn,Parn
3038,Parp1,Parp1
3039,Parp12,Parp12
3040,Parp14,Parp14
3041,Parp2,Parp2
3042,Parp3,Parp3
3043,Parp9,Parp9
3044,Parva,Parva
3045,Pawr,Pawr
3046,Paxip1,Paxip1
3047,Pbld1,Pbld1
3048,Pbld2,Pbld2
3049,Pbxip1,Pbxip1
3050,Pcbd1,Pcbd1
3051,Pcbd2,Pcbd2
3052,Pcbp1,Pcbp1
3053,Pcbp2,Pcbp2
3054,Pcbp4,Pcbp4
3055,Pcca,Pcca
3056,Pccb,Pccb
3057,Pcdh1,Pcdh1
3058,Pcf11,Pcf11
3059,Pcgf3,Pcgf3
3060,Pcgf5,Pcgf5
3061,Pcid2,Pcid2
3062,Pck1,Pck1
3063,Pcm1,Pcm1
3064,Pcmt1,Pcmt1
3065,Pcmtd1,Pcmtd1
3066,Pcmtd2,Pcmtd2
3067,Pcnp,Pcnp
3068,Pcnxl3,Pcnxl3
3069,Pcsk7,Pcsk7
3070,Pcsk9,Pcsk9
3071,Pctp,Pctp
3072,Pcx,Pcx
3073,Pcyox1,Pcyox1
3074,Pcyt2,Pcyt2
3075,Pdap1,Pdap1
3076,Pdcd11,Pdcd11
3077,Pdcd2,Pdcd2
3078,Pdcd2l,Pdcd2l
3079,Pdcd5,Pdcd5
3080,Pdcd6,Pdcd6
3081,Pdcd6ip,Pdcd6ip
3082,Pdcl,Pdcl
3083,Pde12,Pde12
3084,Pde3b,Pde3b
3085,Pde4dip,Pde4dip
3086,Pde8a,Pde8a
3087,Pde9a,Pde9a
3088,Pdhb,Pdhb
3089,Pdhx,Pdhx
3090,Pdk2,Pdk2
3091,Pdk4,Pdk4
3092,Pdlim1,Pdlim1
3093,Pdpk1,Pdpk1
3094,Pdpr,Pdpr
3095,Pds5a,Pds5a
3096,Pdxdc1,Pdxdc1
3097,Pdxk,Pdxk
3098,Pdzd8,Pdzd8
3099,Pdzk1,Pdzk1
3100,Pea15a,Pea15a
3101,Pebp1,Pebp1
3102,Pecam1,Pecam1
3103,Pecr,Pecr
3104,Pef1,Pef1
3105,Peli1,Peli1
3106,Peli2,Peli2
3107,Pelp1,Pelp1
3108,Pemt,Pemt
3109,Pepd,Pepd
3110,Perp,Perp
3111,Pes1,Pes1
3112,Pex11a,Pex11a
3113,Pex11b,Pex11b
3114,Pex11c,Pex11c
3115,Pex12,Pex12
3116,Pex13,Pex13
3117,Pex16,Pex16
3118,Pex19,Pex19
3119,Pex5,Pex5
3120,Pex7,Pex7
3121,Pfdn5,Pfdn5
3122,Pfkfb1,Pfkfb1
3123,Pfkm,Pfkm
3124,Pfn1,Pfn1
3125,Pgam5,Pgam5
3126,Pgcp,Pgcp
3127,Pgk1,Pgk1
3128,Pgls,Pgls
3129,Pglyrp2,Pglyrp2
3130,Pgp,Pgp
3131,Pgrmc1,Pgrmc1
3132,Phactr4,Phactr4
3133,Phax,Phax
3134,Phb2,Phb2
3135,Phc2,Phc2
3136,Phf1,Phf1
3137,Phf12,Phf12
3138,Phf14,Phf14
3139,Phf2,Phf2
3140,Phf20l1,Phf20l1
3141,Phf23,Phf23
3142,Phf3,Phf3
3143,Phf7,Phf7
3144,Phkb,Phkb
3145,Phkg2,Phkg2
3146,Phldb2,Phldb2
3147,Phyh,Phyh
3148,Pi4k2b,Pi4k2b
3149,Pid1,Pid1
3150,Pigf,Pigf
3151,Pigg,Pigg
3152,Pigr,Pigr
3153,Pigs,Pigs
3154,Pigy,Pigy
3155,Pik3ap1,Pik3ap1
3156,Pik3c2a,Pik3c2a
3157,Pik3c3,Pik3c3
3158,Pik3ca,Pik3ca
3159,Pik3r2,Pik3r2
3160,Pik3r4,Pik3r4
3161,Pim1,Pim1
3162,Pin1,Pin1
3163,Pin4,Pin4
3164,Pink1,Pink1
3165,Pinx1,Pinx1
3166,Pion,Pion
3167,Pip4k2b,Pip4k2b
3168,Pip4k2c,Pip4k2c
3169,Pipox,Pipox
3170,Pir,Pir
3171,Pisd,Pisd
3172,Pitpna,Pitpna
3173,Pitpnc1,Pitpnc1
3174,Pitpnm2,Pitpnm2
3175,Pitrm1,Pitrm1
3176,Pja2,Pja2
3177,Pkdcc,Pkdcc
3178,Pklr,Pklr
3179,Pkn2,Pkn2
3180,Pkp2,Pkp2
3181,Pkp4,Pkp4
3182,Pla1a,Pla1a
3183,Pla2g12b,Pla2g12b
3184,Pla2g15,Pla2g15
3185,Plaa,Plaa
3186,Plac8,Plac8
3187,Plbd1,Plbd1
3188,Plbd2,Plbd2
3189,Plcb3,Plcb3
3190,Plcg1,Plcg1
3191,Plcxd2,Plcxd2
3192,Pld3,Pld3
3193,Plec,Plec
3194,Plekha3,Plekha3
3195,Plekha6,Plekha6
3196,Plekhf1,Plekhf1
3197,Plekhf2,Plekhf2
3198,Plekhg6,Plekhg6
3199,Plekhj1,Plekhj1
3200,Plekhm1,Plekhm1
3201,Plg,Plg
3202,Plin2,Plin2
3203,Plin3,Plin3
3204,Plin5,Plin5
3205,Plk1s1,Plk1s1
3206,Plk2,Plk2
3207,Pllp,Pllp
3208,Plod1,Plod1
3209,Plod3,Plod3
3210,Plrg1,Plrg1
3211,Pls3,Pls3
3212,Plscr1,Plscr1
3213,Pltp,Pltp
3214,Plvap,Plvap
3215,Plxnb1,Plxnb1
3216,Plxnb2,Plxnb2
3217,Pm20d1,Pm20d1
3218,Pmf1,Pmf1
3219,Pmm2,Pmm2
3220,Pmpca,Pmpca
3221,Pmpcb,Pmpcb
3222,Pnkd,Pnkd
3223,Pnkp,Pnkp
3224,Pno1,Pno1
3225,Pnp,Pnp
3226,Pnpla6,Pnpla6
3227,Pnpla7,Pnpla7
3228,Pnpla8,Pnpla8
3229,Pnpo,Pnpo
3230,Pnpt1,Pnpt1
3231,Pnrc1,Pnrc1
3232,Pnrc2,Pnrc2
3233,Poglut1,Poglut1
3234,Pold2,Pold2
3235,Pold3,Pold3
3236,Pold4,Pold4
3237,Poldip2,Poldip2
3238,Poldip3,Poldip3
3239,Polr1a,Polr1a
3240,Polr1b,Polr1b
3241,Polr1c,Polr1c
3242,Polr1d,Polr1d
3243,Polr2a,Polr2a
3244,Polr2b,Polr2b
3245,Polr2d,Polr2d
3246,Polr2g,Polr2g
3247,Polr2h,Polr2h
3248,Polr2m,Polr2m
3249,Polr3a,Polr3a
3250,Polr3b,Polr3b
3251,Polr3c,Polr3c
3252,Polr3d,Polr3d
3253,Polr3gl,Polr3gl
3254,Polr3k,Polr3k
3255,Pom121,Pom121
3256,Pomgnt1,Pomgnt1
3257,Pomp,Pomp
3258,Pomt2,Pomt2
3259,Pon1,Pon1
3260,Pon2,Pon2
3261,Pon3,Pon3
3262,Pop5,Pop5
3263,Por,Por
3264,Ppan,Ppan
3265,Ppap2a,Ppap2a
3266,Ppap2b,Ppap2b
3267,Ppap2c,Ppap2c
3268,Ppapdc2,Ppapdc2
3269,Ppat,Ppat
3270,Ppcs,Ppcs
3271,Ppfibp2,Ppfibp2
3272,Pphln1,Pphln1
3273,Ppia,Ppia
3274,Ppig,Ppig
3275,Ppih,Ppih
3276,Ppil1,Ppil1
3277,Ppil2,Ppil2
3278,Ppil4,Ppil4
3279,Ppip5k2,Ppip5k2
3280,Ppl,Ppl
3281,Ppm1a,Ppm1a
3282,Ppm1b,Ppm1b
3283,Ppm1f,Ppm1f
3284,Ppm1g,Ppm1g
3285,Ppm1k,Ppm1k
3286,Ppp1ca,Ppp1ca
3287,Ppp1cb,Ppp1cb
3288,Ppp1cc,Ppp1cc
3289,Ppp1r11,Ppp1r11
3290,Ppp1r12a,Ppp1r12a
3291,Ppp1r12c,Ppp1r12c
3292,Ppp1r13b,Ppp1r13b
3293,Ppp1r15a,Ppp1r15a
3294,Ppp1r15b,Ppp1r15b
3295,Ppp1r16a,Ppp1r16a
3296,Ppp1r2,Ppp1r2
3297,Ppp1r35,Ppp1r35
3298,Ppp1r37,Ppp1r37
3299,Ppp1r3c,Ppp1r3c
3300,Ppp2ca,Ppp2ca
3301,Ppp2r1a,Ppp2r1a
3302,Ppp2r1b,Ppp2r1b
3303,Ppp2r5a,Ppp2r5a
3304,Ppp2r5b,Ppp2r5b
3305,Ppp2r5e,Ppp2r5e
3306,Ppp3ca,Ppp3ca
3307,Ppp3cb,Ppp3cb
3308,Ppp4c,Ppp4c
3309,Ppp4r2,Ppp4r2
3310,Ppp5c,Ppp5c
3311,Ppp6r1,Ppp6r1
3312,Ppp6r3,Ppp6r3
3313,Pprc1,Pprc1
3314,Ppt2,Ppt2
3315,Prdm2,Prdm2
3316,Prdx4,Prdx4
3317,Prelid1,Prelid1
3318,Prelp,Prelp
3319,Prepl,Prepl
3320,Prg4,Prg4
3321,Prkaa1,Prkaa1
3322,Prkaa2,Prkaa2
3323,Prkag2,Prkag2
3324,Prkcsh,Prkcsh
3325,Prkcz,Prkcz
3326,Prkd3,Prkd3
3327,Prkrir,Prkrir
3328,Prlr,Prlr
3329,Prmt1,Prmt1
3330,Prmt3,Prmt3
3331,Prmt5,Prmt5
3332,Prnp,Prnp
3333,Proc,Proc
3334,Prodh,Prodh
3335,Prodh2,Prodh2
3336,Prorsd1,Prorsd1
3337,Pros1,Pros1
3338,Prosapip1,Prosapip1
3339,Proz,Proz
3340,Prpf19,Prpf19
3341,Prpf38b,Prpf38b
3342,Prpf39,Prpf39
3343,Prpf40a,Prpf40a
3344,Prpf4b,Prpf4b
3345,Prpf6,Prpf6
3346,Prpf8,Prpf8
3347,Prps1,Prps1
3348,Prpsap1,Prpsap1
3349,Prr13,Prr13
3350,Prr14,Prr14
3351,Prr16,Prr16
3352,Prrc2a,Prrc2a
3353,Prrc2c,Prrc2c
3354,Prrg2,Prrg2
3355,Psd3,Psd3
3356,Pskh1,Pskh1
3357,Psma1,Psma1
3358,Psma2,Psma2
3359,Psma3,Psma3
3360,Psma4,Psma4
3361,Psma5,Psma5
3362,Psma7,Psma7
3363,Psmb10,Psmb10
3364,Psmb2,Psmb2
3365,Psmb4,Psmb4
3366,Psmb8,Psmb8
3367,Psmc1,Psmc1
3368,Psmc2,Psmc2
3369,Psmc3,Psmc3
3370,Psmc4,Psmc4
3371,Psmc5,Psmc5
3372,Psmc6,Psmc6
3373,Psmd1,Psmd1
3374,Psmd10,Psmd10
3375,Psmd12,Psmd12
3376,Psmd5,Psmd5
3377,Psmd7,Psmd7
3378,Psmd8,Psmd8
3379,Psme1,Psme1
3380,Psme2,Psme2
3381,Psme3,Psme3
3382,Psme4,Psme4
3383,Psmf1,Psmf1
3384,Psmg1,Psmg1
3385,Psmg3,Psmg3
3386,Psmg4,Psmg4
3387,Psph,Psph
3388,Pstk,Pstk
3389,Ptbp1,Ptbp1
3390,Ptcd1,Ptcd1
3391,Ptcd3,Ptcd3
3392,Ptdss1,Ptdss1
3393,Pten,Pten
3394,Pter,Pter
3395,Ptges3,Ptges3
3396,Ptgr2,Ptgr2
3397,Ptk2b,Ptk2b
3398,Ptma,Ptma
3399,Ptms,Ptms
3400,Ptov1,Ptov1
3401,Ptp4a2,Ptp4a2
3402,Ptpla,Ptpla
3403,Ptplb,Ptplb
3404,Ptpmt1,Ptpmt1
3405,Ptpn11,Ptpn11
3406,Ptpn2,Ptpn2
3407,Ptpn23,Ptpn23
3408,Ptpn3,Ptpn3
3409,Ptpn6,Ptpn6
3410,Ptprb,Ptprb
3411,Ptprg,Ptprg
3412,Ptprj,Ptprj
3413,Ptprk,Ptprk
3414,Ptrh2,Ptrh2
3415,Pum1,Pum1
3416,Pus10,Pus10
3417,Pvrl2,Pvrl2
3418,Pwp1,Pwp1
3419,Pwp2,Pwp2
3420,Pxmp2,Pxmp2
3421,Pxmp4,Pxmp4
3422,Pxn,Pxn
3423,Pycr2,Pycr2
3424,Pygl,Pygl
3425,Pyroxd2,Pyroxd2
3426,Pzp,Pzp
3427,Qars,Qars
3428,Qk,Qk
3429,Qprt,Qprt
3430,Qser1,Qser1
3431,Qsox1,Qsox1
3432,R3hdm1,R3hdm1
3433,Rab11b,Rab11b
3434,Rab13,Rab13
3435,Rab14,Rab14
3436,Rab17,Rab17
3437,Rab18,Rab18
3438,Rab20,Rab20
3439,Rab22a,Rab22a
3440,Rab28,Rab28
3441,Rab30,Rab30
3442,Rab32,Rab32
3443,Rab33b,Rab33b
3444,Rab3gap2,Rab3gap2
3445,Rab40c,Rab40c
3446,Rab43,Rab43
3447,Rab5a,Rab5a
3448,Rab7,Rab7
3449,Rab7l1,Rab7l1
3450,Rabac1,Rabac1
3451,Rabep1,Rabep1
3452,Rabgap1,Rabgap1
3453,Rabgap1l,Rabgap1l
3454,Rabggta,Rabggta
3455,Rad17,Rad17
3456,Rad21,Rad21
3457,Rad23a,Rad23a
3458,Rae1,Rae1
3459,Raf1,Raf1
3460,Rai14,Rai14
3461,Ralbp1,Ralbp1
3462,Ran,Ran
3463,Ranbp1,Ranbp1
3464,Ranbp2,Ranbp2
3465,Ranbp3,Ranbp3
3466,Ranbp6,Ranbp6
3467,Ranbp9,Ranbp9
3468,Rap1a,Rap1a
3469,Rap1b,Rap1b
3470,Rapgef1,Rapgef1
3471,Rapgef4,Rapgef4
3472,Rarres2,Rarres2
3473,Rars,Rars
3474,Rars2,Rars2
3475,Rasa1,Rasa1
3476,Rassf3,Rassf3
3477,Rassf6,Rassf6
3478,Rassf7,Rassf7
3479,Raver1,Raver1
3480,Rb1cc1,Rb1cc1
3481,Rbbp4,Rbbp4
3482,Rbbp6,Rbbp6
3483,Rbbp7,Rbbp7
3484,Rbks,Rbks
3485,Rbm10,Rbm10
3486,Rbm14,Rbm14
3487,Rbm15,Rbm15
3488,Rbm15b,Rbm15b
3489,Rbm17,Rbm17
3490,Rbm19,Rbm19
3491,Rbm22,Rbm22
3492,Rbm25,Rbm25
3493,Rbm26,Rbm26
3494,Rbm27,Rbm27
3495,Rbm3,Rbm3
3496,Rbm34,Rbm34
3497,Rbm39,Rbm39
3498,Rbm47,Rbm47
3499,Rbm5,Rbm5
3500,Rbm7,Rbm7
3501,Rbm8a,Rbm8a
3502,Rbms1,Rbms1
3503,Rbp4,Rbp4
3504,Rbx1,Rbx1
3505,Rcc2,Rcc2
3506,Rcl1,Rcl1
3507,Rdh16,Rdh16
3508,Rdh7,Rdh7
3509,Rdh9,Rdh9
3510,Rdx,Rdx
3511,Reep4,Reep4
3512,Reep6,Reep6
3513,Reps1,Reps1
3514,Retsat,Retsat
3515,Rexo1,Rexo1
3516,Rexo4,Rexo4
3517,Rfc2,Rfc2
3518,Rfc4,Rfc4
3519,Rfesd,Rfesd
3520,Rffl,Rffl
3521,Rfk,Rfk
3522,Rfng,Rfng
3523,Rfwd3,Rfwd3
3524,Rgl3,Rgl3
3525,Rgn,Rgn
3526,Rhbdd1,Rhbdd1
3527,Rhbdf2,Rhbdf2
3528,Rhbg,Rhbg
3529,Rheb,Rheb
3530,Rhob,Rhob
3531,Rhobtb1,Rhobtb1
3532,Rhoc,Rhoc
3533,Rhog,Rhog
3534,Rhot1,Rhot1
3535,Rhot2,Rhot2
3536,Rhou,Rhou
3537,Rhpn2,Rhpn2
3538,Ric8b,Ric8b
3539,Rictor,Rictor
3540,Rilp,Rilp
3541,Rin3,Rin3
3542,Ring1,Ring1
3543,Riok1,Riok1
3544,Riok2,Riok2
3545,Ripk1,Ripk1
3546,Rit1,Rit1
3547,Rlf,Rlf
3548,Rlim,Rlim
3549,Rmi1,Rmi1
3550,Rmnd1,Rmnd1
3551,Rnase4,Rnase4
3552,Rnaseh2a,Rnaseh2a
3553,Rnaseh2c,Rnaseh2c
3554,Rnasek,Rnasek
3555,Rnd1,Rnd1
3556,Rnd2,Rnd2
3557,Rnd3,Rnd3
3558,Rnf103,Rnf103
3559,Rnf11,Rnf11
3560,Rnf115,Rnf115
3561,Rnf121,Rnf121
3562,Rnf123,Rnf123
3563,Rnf125,Rnf125
3564,Rnf126,Rnf126
3565,Rnf128,Rnf128
3566,Rnf13,Rnf13
3567,Rnf130,Rnf130
3568,Rnf138,Rnf138
3569,Rnf144b,Rnf144b
3570,Rnf166,Rnf166
3571,Rnf167,Rnf167
3572,Rnf168,Rnf168
3573,Rnf169,Rnf169
3574,Rnf185,Rnf185
3575,Rnf186,Rnf186
3576,Rnf2,Rnf2
3577,Rnf215,Rnf215
3578,Rnf216,Rnf216
3579,Rnf217,Rnf217
3580,Rnf26,Rnf26
3581,Rnf31,Rnf31
3582,Rnf40,Rnf40
3583,Rnf44,Rnf44
3584,Rnf5,Rnf5
3585,Rnf7,Rnf7
3586,Rnft1,Rnft1
3587,Rnmtl1,Rnmtl1
3588,Rnpep,Rnpep
3589,Rnpepl1,Rnpepl1
3590,Rnps1,Rnps1
3591,Rock1,Rock1
3592,Rock2,Rock2
3593,Rod1,Rod1
3594,Romo1,Romo1
3595,Ropn1l,Ropn1l
3596,Rp2h,Rp2h
3597,Rpa1,Rpa1
3598,Rpa3,Rpa3
3599,Rpain,Rpain
3600,Rpap2,Rpap2
3601,Rpap3,Rpap3
3602,Rpf2,Rpf2
3603,Rpl10,Rpl10
3604,Rpl10a,Rpl10a
3605,Rpl11,Rpl11
3606,Rpl12,Rpl12
3607,Rpl13,Rpl13
3608,Rpl13a,Rpl13a
3609,Rpl14,Rpl14
3610,Rpl15,Rpl15
3611,Rpl18,Rpl18
3612,Rpl18a,Rpl18a
3613,Rpl19,Rpl19
3614,Rpl21,Rpl21
3615,Rpl22,Rpl22
3616,Rpl23,Rpl23
3617,Rpl23a,Rpl23a
3618,Rpl26,Rpl26
3619,Rpl27,Rpl27
3620,Rpl28,Rpl28
3621,Rpl3,Rpl3
3622,Rpl30,Rpl30
3623,Rpl31,Rpl31
3624,Rpl32,Rpl32
3625,Rpl34,Rpl34
3626,Rpl35,Rpl35
3627,Rpl36,Rpl36
3628,Rpl37a,Rpl37a
3629,Rpl38,Rpl38
3630,Rpl4,Rpl4
3631,Rpl41,Rpl41
3632,Rpl5,Rpl5
3633,Rpl6,Rpl6
3634,Rpl7,Rpl7
3635,Rpl7a,Rpl7a
3636,Rpl7l1,Rpl7l1
3637,Rpl8,Rpl8
3638,Rpl9,Rpl9
3639,Rplp0,Rplp0
3640,Rplp2,Rplp2
3641,Rpn1,Rpn1
3642,Rpp14,Rpp14
3643,Rpp21,Rpp21
3644,Rpp30,Rpp30
3645,Rprd1b,Rprd1b
3646,Rps10,Rps10
3647,Rps11,Rps11
3648,Rps12,Rps12
3649,Rps13,Rps13
3650,Rps14,Rps14
3651,Rps15,Rps15
3652,Rps15a,Rps15a
3653,Rps17,Rps17
3654,Rps18,Rps18
3655,Rps19,Rps19
3656,Rps19bp1,Rps19bp1
3657,Rps2,Rps2
3658,Rps20,Rps20
3659,Rps21,Rps21
3660,Rps23,Rps23
3661,Rps24,Rps24
3662,Rps25,Rps25
3663,Rps26,Rps26
3664,Rps27a,Rps27a
3665,Rps28,Rps28
3666,Rps29,Rps29
3667,Rps3a,Rps3a
3668,Rps5,Rps5
3669,Rps6,Rps6
3670,Rps6kb1,Rps6kb1
3671,Rps6kb2,Rps6kb2
3672,Rps7,Rps7
3673,Rps8,Rps8
3674,Rpusd3,Rpusd3
3675,Rqcd1,Rqcd1
3676,Rrm1,Rrm1
3677,Rrm2,Rrm2
3678,Rrn3,Rrn3
3679,Rrp1,Rrp1
3680,Rrp12,Rrp12
3681,Rrp15,Rrp15
3682,Rrp8,Rrp8
3683,Rrs1,Rrs1
3684,Rsl1d1,Rsl1d1
3685,Rsl24d1,Rsl24d1
3686,Rsrc2,Rsrc2
3687,Rtcd1,Rtcd1
3688,Rtn4ip1,Rtn4ip1
3689,Rtp3,Rtp3
3690,Rtp4,Rtp4
3691,Rusc2,Rusc2
3692,Ruvbl1,Ruvbl1
3693,Rwdd1,Rwdd1
3694,Rwdd4a,Rwdd4a
3695,Ryk,Ryk
3696,S100a1,S100a1
3697,S100a10,S100a10
3698,S100a11,S100a11
3699,S100a13,S100a13
3700,S100a16,S100a16
3701,S1pr1,S1pr1
3702,Saa1,Saa1
3703,Saa2,Saa2
3704,Saa4,Saa4
3705,Sae1,Sae1
3706,Samd1,Samd1
3707,Samd4b,Samd4b
3708,Samd9l,Samd9l
3709,Samm50,Samm50
3710,Sap30bp,Sap30bp
3711,Sar1b,Sar1b
3712,Sardh,Sardh
3713,Sart3,Sart3
3714,Sash1,Sash1
3715,Sat1,Sat1
3716,Sav1,Sav1
3717,Sbf1,Sbf1
3718,Sbno1,Sbno1
3719,Sbno2,Sbno2
3720,Scaf1,Scaf1
3721,Scaf11,Scaf11
3722,Scaf4,Scaf4
3723,Scaf8,Scaf8
3724,Scamp1,Scamp1
3725,Scamp2,Scamp2
3726,Scamp3,Scamp3
3727,Scand1,Scand1
3728,Scap,Scap
3729,Scd1,Scd1
3730,Scd2,Scd2
3731,Scly,Scly
3732,Scnn1a,Scnn1a
3733,Sco1,Sco1
3734,Sco2,Sco2
3735,Scoc,Scoc
3736,Scp2,Scp2
3737,Scrib,Scrib
3738,Scrn2,Scrn2
3739,Scrn3,Scrn3
3740,Scyl1,Scyl1
3741,Scyl2,Scyl2
3742,Scyl3,Scyl3
3743,Sdad1,Sdad1
3744,Sdc1,Sdc1
3745,Sdc2,Sdc2
3746,Sdc3,Sdc3
3747,Sdccag3,Sdccag3
3748,Sdf2,Sdf2
3749,Sdha,Sdha
3750,Sdhb,Sdhb
3751,Sdhc,Sdhc
3752,Sdhd,Sdhd
3753,Sdpr,Sdpr
3754,Sdr39u1,Sdr39u1
