Brca2,Brca2
Elovl1,Elovl1
Sash1,Sash1
2900026A02Rik,2900026A02Rik
Snrpg,Snrpg
Sqle,Sqle
Exosc5,Exosc5
Taok3,Taok3
Cthrc1,Cthrc1
Micall2,Micall2
Fbxl14,Fbxl14
Top2a,Top2a
Pelp1,Pelp1
Adat1,Adat1
Rhebl1,Rhebl1
Tmem194b,Tmem194b
Tusc3,Tusc3
Fam114a1,Fam114a1
Il1rn,Il1rn
Slc9a1,Slc9a1
Hexb,Hexb
Rgnef,Rgnef
Thsd7a,Thsd7a
Eml4,Eml4
Col4a3bp,Col4a3bp
Adsl,Adsl
Orc1,Orc1
Laptm5,Laptm5
Pdpn,Pdpn
Mfsd8,Mfsd8
Tagln,Tagln
Rab21,Rab21
Rfc3,Rfc3
Lacc1,Lacc1
Nid1,Nid1
Cdo1,Cdo1
Ehbp1l1,Ehbp1l1
Mtpn,Mtpn
Hoxa1,Hoxa1
Smc4,Smc4
Fkbp10,Fkbp10
Il13ra1,Il13ra1
Lpl,Lpl
Axl,Axl
Tgfb1,Tgfb1
Clcn4-2,Clcn4-2
Hyal1,Hyal1
Fhod1,Fhod1
Mettl4,Mettl4
Ginm1,Ginm1
Magi2,Magi2
Arntl,Arntl
1110065P20Rik,1110065P20Rik
Tspan4,Tspan4
Cd151,Cd151
Chid1,Chid1
Tcp11l2,Tcp11l2
Nuak1,Nuak1
Masp1,Masp1
Robo1,Robo1
Glis3,Glis3
Lrrc32,Lrrc32
Greb1,Greb1
Emp1,Emp1
Dusp16,Dusp16
Nod1,Nod1
Ankrd32,Ankrd32
Lrp12,Lrp12
Fam124a,Fam124a
Heatr5a,Heatr5a
Vps13a,Vps13a
Basp1,Basp1
Col7a1,Col7a1
Id3,Id3
Mtch1,Mtch1
Clpb,Clpb
Ppip5k2,Ppip5k2
Nat2,Nat2
Lsm2,Lsm2
Ncapg,Ncapg
Slc39a13,Slc39a13
Celf2,Celf2
Acp2,Acp2
Flii,Flii
Top3a,Top3a
Lass2,Lass2
Sept6,Sept6
Tex9,Tex9
Snx21,Snx21
Nup155,Nup155
Osmr,Osmr
Srpx,Srpx
Atp2a3,Atp2a3
Hras1,Hras1
Rusc2,Rusc2
Wls,Wls
Lyplal1,Lyplal1
Foxp4,Foxp4
2210016F16Rik,2210016F16Rik
Dapk1,Dapk1
Uchl5,Uchl5
Pion,Pion
Lclat1,Lclat1
Gpn3,Gpn3
Lrp4,Lrp4
Mtap1a,Mtap1a
Pacsin3,Pacsin3
Mcrs1,Mcrs1
Wdhd1,Wdhd1
Plekhb2,Plekhb2
Impact,Impact
Lmbrd1,Lmbrd1
Arfip1,Arfip1
B2m,B2m
Epb4.1l4b,Epb4.1l4b
2310028H24Rik,2310028H24Rik
Kif24,Kif24
Lama1,Lama1
Zbtb32,Zbtb32
Anp32a,Anp32a
Cuta,Cuta
Phf1,Phf1
Itga11,Itga11
Nudt12,Nudt12
Exosc8,Exosc8
Psap,Psap
Snx32,Snx32
Samd14,Samd14
Parp2,Parp2
Fam122b,Fam122b
Ggcx,Ggcx
Skp2,Skp2
AC136729.1,AC136729.1
AC117663.1,AC117663.1
Cplx2,Cplx2
Dek,Dek
Cap2,Cap2
Id4,Id4
Flna,Flna
Cks2,Cks2
Add1,Add1
Usp1,Usp1
Pcdh7,Pcdh7
Tns3,Tns3
Polr3a,Polr3a
Pde1b,Pde1b
Col2a1,Col2a1
Tollip,Tollip
P4hb,P4hb
Alyref,Alyref
