GeneSymbol,PValue
Agl,0.5
Fktn,0.5
2010012O05Rik,0.5
Pou5f1,0.5
Plcb3,0.5
Gjb5,0.5
Alkbh1,0.5
D10Wsu102e,0.5
Casq1,0.5
Zfp934,0.5
Lmnb2,0.5
Zfp592,0.5
Jarid2,0.5
Iglon5,0.5
Oplah,0.5
2310057M21Rik,0.5
Mthfd2,0.5
Morc3,0.5
Wibg,0.5
Gins4,0.5
Ddx51,0.5
Timm10,0.5
Tdh,0.5
Cops5,0.5
Fam125b,0.5
Chst14,0.5
Mrfap1,0.5
Sqrdl,0.5
Dedd,0.5
Myo1c,0.5
Tpp2,0.5
Trim9,0.5
Gabre,0.5
Kdelc2,0.5
Xpo7,0.5
Ipo9,0.5
Tnfaip3,0.5
Thbd,0.5
Dppa2,0.5
Mbd4,0.5
Nkain4,0.5
Exph5,0.5
Elavl2,0.5
Nob1,0.5
Ss18,0.5
Nav1,0.5
Ik,0.5
2610021A01Rik,0.5
Pola2,0.5
2610001J05Rik,0.5
Pgam2,0.5
Fam78b,0.5
Rapgef4,0.5
Relb,0.5
Pacrgl,0.5
Lrig2,0.5
Dab1,0.5
Prkcdbp,0.5
Gm13152,0.5
Parp2,0.5
Csnk2a1,0.5
Slc5a11,0.5
Pcsk5,0.5
Tram1,0.5
Fip1l1,0.5
Ucn3,0.5
Gulo,0.5
Samd4b,0.5
1810006K21Rik,0.5
Cand1,0.5
Epha4,0.5
Zfp74,0.5
Selenbp1,0.5
Fam185a,0.5
Phgdh,0.5
Tuba3b,0.5
Spats2,0.5
Mark4,0.5
Foxn3,0.5
Dyrk1a,0.5
Cstf2,0.5
Zfp354c,0.5
E2f4,0.5
Zfp251,0.5
Cyp4f13,0.5
Znhit1,0.5
Taz,0.5
Pcid2,0.5
Ankle1,0.5
Prpf3,0.5
Lhx9,0.5
Tcea3,0.5
Cebpa,0.5
Smarcc2,0.5
Rpl18a,0.5
Dusp7,0.5
Tmed10,0.5
Ppil1,0.5
Klhl8,0.5
Myh7b,0.5
Dnttip2,0.5
Dyrk1b,0.5
Iws1,0.5
Ccne1,0.5
Gpam,0.5
Ofd1,0.5
1700001P01Rik,0.5
Adam12,0.5
Foxn2,0.5
Mdk,0.5
Serpini1,0.5
Yme1l1,0.5
Sec23ip,0.5
Zfp653,0.5
2700029M09Rik,0.5
Prrg1,0.5
B3galnt2,0.5
Gata4,0.5
Pdlim2,0.5
Pacsin1,0.5
Wdr3,0.5
Nuf2,0.5
Slc35a4,0.5
Bnipl,0.5
Smc6,0.5
Smarcad1,0.5
Pigh,0.5
Ecsit,0.5
Rbl1,0.5
Srrm1,0.5
Efemp2,0.5
Plekha2,0.5
Wwc2,0.5
Prkd3,0.5
Cebpz,0.5
Dhx40,0.5
Plekho1,0.5
Il10rb,0.5
Nfya,0.5
Ncapg2,0.5
Lsp1,0.5
Spns2,0.5
Alx1,0.5
Anln,0.5
Gins2,0.5
Zcchc2,0.5
Plk5,0.5
4933406J08Rik,0.5
Thpo,0.5
Far1,0.5
Mapk8ip2,0.5
Ythdc1,0.5
Ppp1r18,0.5
Mitd1,0.5
Akt3,0.5
En2,0.5
Antxr1,0.5
Myt1,0.5
Sltm,0.5
Tshz1,0.5
Ppan,0.5
Capza1,0.5
Copa,0.5
Smc1a,0.5
Steap3,0.5
Nup153,0.5
Ash1l,0.5
Mageb16,0.5
Dsel,0.5
Dalrd3,0.5
Whsc1l1,0.5
Egfl7,0.5
Tlr2,0.5
Rps17,0.5
Dhtkd1,0.5
Maoa,0.5
Maged2,0.5
Ranbp2,0.5
Rprm,0.5
Mark1,0.5
Smug1,0.5
B2m,0.5
Irf3,0.5
Mkrn1,0.5
Slc37a4,0.5
Smyd3,0.5
Uhmk1,0.5
Pde4dip,0.5
Rbm17,0.5
Cirh1a,0.5
Syt9,0.5
Pfn2,0.5
Upp2,0.5
1700066M21Rik,0.5
Wrb,0.5
Cpne5,0.5
Rpl30,0.5
Pcdh1,0.5
Bmpr1a,0.5
Chd4,0.5
Dppa4,0.5
Pcgf6,0.5
Irf7,0.5
Chordc1,0.5
Psat1,0.5
Acad11,0.5
Polr1b,0.5
Phactr3,0.5
2810021B07Rik,0.5
Got1l1,0.5
Pdgfrl,0.5
Abcd1,0.5
Zfp51,0.5
Asb4,0.5
Pih1d1,0.5
Dpy30,0.5
Mtmr7,0.5
1700123O20Rik,0.5
Nsmce1,0.5
Ptx3,0.5
Impa1,0.5
Mrpl50,0.5
Mmachc,0.5
Zfp263,0.5
Ccne2,0.5
Tsta3,0.5
Dhodh,0.5
Dpcd,0.5
Fgfbp1,0.5
Ppil4,0.6
Stau2,0.6
Kcnk2,0.6
Coq9,0.6
Mageh1,0.6
Pbx4,0.6
Srpk1,0.6
Trmt11,0.6
Raver1,0.6
AW551984,0.6
Skiv2l,0.6
Colec12,0.6
Ndufaf1,0.6
Utp23,0.6
Polr2a,0.6
Ptp4a2,0.6
Prkcz,0.6
Chmp6,0.6
Usp30,0.6
Megf8,0.6
Hmg20a,0.6
Col17a1,0.6
Ptpla,0.6
Cabp1,0.6
0610007P22Rik,0.6
Prdm4,0.6
Rwdd1,0.6
Slc25a16,0.6
Stk10,0.6
Zfp141,0.6
Pus7l,0.6
Zcchc11,0.6
Mkx,0.6
Nucks1,0.6
Ddx58,0.6
Gys1,0.6
Akap9,0.6
Jph1,0.6
Rpap2,0.6
Cpe,0.6
Aprt,0.6
Birc6,0.6
Mpc1,0.6
Cldn6,0.6
Mybl1,0.6
Tdrd1,0.6
Ppp1r11,0.6
Adra1b,0.6
Stx3,0.6
Acin1,0.6
Pdzk1,0.6
Prss16,0.6
Rps6ka1,0.6
Slc2a5,0.6
Morc1,0.6
Clic4,0.6
Ccdc68,0.6
Grwd1,0.6
Kif20a,0.6
Adrb2,0.6
Chd1,0.6
S100a14,0.6
Oaz2,0.6
Ttc39a,0.6
Dock11,0.6
Mier1,0.6
Hn1,0.6
Iqsec1,0.6
Ahsg,0.6
Zfp395,0.6
Rbm15,0.6
Fbln2,0.6
Tpm3,0.6
D8Ertd82e,0.6
Cep57,0.6
Casp6,0.6
Nhedc1,0.6
Stk17b,0.6
Mrps33,0.6
Mex3a,0.6
H2-Q7,0.6
Mgp,0.6
Arl6ip6,0.6
Eftud2,0.6
Hmg20b,0.6
Zfp438,0.6
Vash2,0.6
Serpina3n,0.6
Aff3,0.6
2700094K13Rik,0.6
Nrxn1,0.6
Txndc9,0.6
Arid2,0.6
Fbxo3,0.6
Paip2,0.6
4833420G17Rik,0.6
Slc38a3,0.6
Nr0b1,0.6
Hcfc1r1,0.6
Lrrc8c,0.6
Myo9a,0.6
Klhl26,0.6
Myo1d,0.6
Rims2,0.6
Mettl3,0.6
Dicer1,0.6
Sox11,0.6
Sri,0.6
Sez6l2,0.6
Pwwp2a,0.6
Nfatc2ip,0.6
Alpk3,0.6
Ubxn2a,0.6
Ccdc88a,0.6
Rpusd2,0.6
1600029D21Rik,0.6
Cdca3,0.6
Dhrs3,0.6
Kdm5c,0.6
Clk1,0.6
Mamld1,0.6
BC006779,0.6
Pex5,0.6
Mocos,0.6
Asxl2,0.6
Zfp932,0.6
9430020K01Rik,0.6
Krtcap3,0.6
Zfp618,0.6
Shox2,0.6
Dgke,0.6
Nxt2,0.6
Leng1,0.6
Rnf31,0.6
Anxa8,0.6
Cd82,0.6
Angptl2,0.6
Aldh3a1,0.6
Me3,0.6
AI597479,0.6
Klf15,0.6
Lmbrd1,0.6
Mettl5,0.6
Shroom3,0.6
Qprt,0.6
Eif3h,0.6
Masp2,0.6
Supt7l,0.6
Exosc10,0.6
Dsc2,0.6
Cs,0.6
Atg16l1,0.6
Thoc7,0.6
2700050L05Rik,0.6
Kctd3,0.6
Cmtm3,0.6
Trim37,0.6
Rsl1d1,0.6
Acsl5,0.6
Nme7,0.6
Msto1,0.6
Kif15,0.6
Efna2,0.6
Frs3,0.6
S1pr3,0.6
Sycp1,0.6
Hltf,0.6
Qsox2,0.6
Parva,0.6
Slc9a1,0.6
Ppp2r1b,0.6
Wdr46,0.6
Foxa2,0.6
Eif3e,0.6
Esf1,0.6
Ncaph2,0.6
Myh14,0.6
Pex19,0.6
Pcbp3,0.6
Cd274,0.6
0610010F05Rik,0.6
Hc,0.6
Xpo4,0.6
Nodal,0.6
Rcan2,0.6
Hap1,0.6
Bloc1s2a,0.6
Pcsk1,0.6
Acacb,0.6
Rabggta,0.6
Arid5a,0.6
Aldh1l2,0.6
Ubl7,0.6
Rfk,0.6
Eif2c4,0.6
Kpnb1,0.6
Erbb2,0.6
Tmod2,0.6
Elp6,0.6
Capn2,0.6
Scamp1,0.6
Mrps25,0.6
Glt8d1,0.6
H2afy2,0.6
Gyg,0.6
Asxl3,0.6
Cdadc1,0.6
Nfatc2,0.6
1700025K23Rik,0.6
Gucy1b3,0.6
Akap10,0.6
Zic3,0.6
Ppig,0.6
Arxes2,0.6
Plbd2,0.6
Cep78,0.6
Bambi,0.6
Vwf,0.6
Brcc3,0.6
Lgals8,0.6
Ube3a,0.6
D3Ertd751e,0.6
Slc25a13,0.6
Wdr86,0.6
Ddx52,0.6
Gk5,0.6
Cct3,0.6
Zfp53,0.6
Xbp1,0.6
Reep6,0.6
Homez,0.6
Rngtt,0.6
Vcl,0.6
Hfe,0.6
Minos1,0.6
Aadat,0.6
Tcf7l2,0.6
Rp2h,0.6
Rbm24,0.6
Rasip1,0.6
Tcea2,0.6
Agrn,0.6
Hspb11,0.6
Mcm9,0.6
Nol11,0.6
Msrb3,0.6
Lpin2,0.6
1700052N19Rik,0.6
Arhgdib,0.6
9630033F20Rik,0.6
Eln,0.6
9930021J03Rik,0.6
2410042D21Rik,0.6
Pcolce,0.6
Gtpbp4,0.6
Cmtm7,0.6
Cdc27,0.6
Efnb1,0.6
Gstm1,0.6
Etnk2,0.6
Tnfrsf4,0.6
Prune2,0.6
1300018J18Rik,0.6
Slc16a2,0.6
Atp6ap2,0.6
Tmx1,0.6
Aim2,0.6
Car3,0.6
Ndufaf3,0.6
Ehhadh,0.6
Capn5,0.6
Fzr1,0.6
Tagln2,0.6
Urb2,0.6
Tgm2,0.6
Dimt1,0.6
Ncor1,0.6
Srm,0.6
Stt3a,0.6
Gnb2,0.6
Tbck,0.6
Fbln5,0.6
Ttll4,0.6
Znhit3,0.6
A030009H04Rik,0.6
Ftsj3,0.6
Hoxa4,0.6
Penk,0.6
Ankrd33b,0.6
Hadha,0.6
Bend3,0.6
H2-Aa,0.6
Abat,0.6
Spty2d1,0.6
Rtkn2,0.6
Bace1,0.6
Lrp1,0.6
Clstn1,0.6
Ets1,0.6
Nup50,0.6
Zbp1,0.6
Arhgef26,0.6
Agap3,0.6
Xrcc4,0.6
Akr7a5,0.6
Rps5,0.6
Slc7a1,0.6
Serpinb6a,0.6
Myo1g,0.6
Hnrpll,0.6
Arf5,0.6
Orc3,0.6
Tox4,0.6
Hnrnpa2b1,0.6
Bicd2,0.6
Arpp19,0.6
Lcat,0.6
Nek7,0.6
Zfp691,0.6
Mta2,0.6
Hk2,0.6
1810013D15Rik,0.6
Slain1,0.6
Satb1,0.6
Zfp771,0.6
Dctn1,0.6
Snap91,0.6
Chek2,0.6
Nfatc3,0.6
Runx1t1,0.6
Cyp7b1,0.6
Rnf4,0.6
Sall2,0.6
Tasp1,0.6
Cybrd1,0.6
Rmi1,0.6
Cgnl1,0.6
Map2k3,0.6
Tenc1,0.6
Rnf13,0.6
Mphosph9,0.6
Rptor,0.6
Lrp10,0.6
4921530L18Rik,0.6
Cep97,0.6
Rab33b,0.6
Dbn1,0.6
Ccdc77,0.6
Kif4,0.6
Hip1,0.6
Prdm2,0.6
Tor3a,0.6
Aes,0.6
Enah,0.6
Eef1a1,0.6
Rnf113a2,0.6
Slc25a4,0.6
Uqcrc2,0.6
Irf9,0.6
Mfn1,0.6
Peg3,0.6
U90926,0.6
Spock2,0.6
Cmas,0.6
2410066E13Rik,0.6
Fhod3,0.6
Golm1,0.6
Sfswap,0.6
Ppp1r16a,0.6
Mob1a,0.6
Epn2,0.6
Wdr45l,0.6
Usp50,0.6
Cc2d1b,0.6
Gldc,0.6
D630023F18Rik,0.6
Dlc1,0.6
Scamp2,0.6
1190003J15Rik,0.6
Katnal1,0.6
Rnaseh2a,0.6
Igf2,0.6
Poc5,0.6
Smarcd3,0.6
Extl2,0.6
Trmt10c,0.6
Coasy,0.6
Ddx56,0.6
Ndrg4,0.6
Cachd1,0.6
Neurl2,0.6
Aktip,0.6
Mettl4,0.6
Eno4,0.6
Adcy7,0.6
Ccl25,0.6
Dmd,0.6
Mlf1,0.6
Ankrd12,0.6
Ipmk,0.6
Hspbap1,0.6
Zfp821,0.6
Cmah,0.6
Ppp1r15a,0.6
Lims2,0.6
Acbd4,0.6
Samm50,0.6
Rprd2,0.6
Tcp11l2,0.6
Rhot2,0.6
Npr2,0.6
Dirc2,0.6
Ankrd32,0.6
Pde12,0.6
Ctsc,0.6
Phtf1,0.6
Pdia5,0.6
Plce1,0.6
Bai2,0.6
Gpm6b,0.7
Gatad1,0.7
Dcun1d5,0.7
Atp6v0a1,0.7
Pdlim4,0.7
Commd10,0.7
Ttll7,0.7
Cdk18,0.7
Cog4,0.7
Tnnc1,0.7
2610027L16Rik,0.7
Ak2,0.7
Fez1,0.7
Cep68,0.7
BC032203,0.7
Ccdc30,0.7
Mettl2,0.7
Spint2,0.7
Nufip1,0.7
Clk4,0.7
Rhbdf1,0.7
Trabd,0.7
Ift122,0.7
Mbd2,0.7
6720489N17Rik,0.7
Ing3,0.7
B630019K06Rik,0.7
Polr3f,0.7
Nrbp2,0.7
Mt4,0.7
Foxk1,0.7
Filip1,0.7
Fam59a,0.7
Cpeb1,0.7
Pfdn4,0.7
Elmo2,0.7
Eif3b,0.7
Msl3l2,0.7
Il18,0.7
Glmn,0.7
Gcsh,0.7
Srsf11,0.7
Tro,0.7
1700009P17Rik,0.7
Zfp42,0.7
1190005F20Rik,0.7
Ncan,0.7
Camsap2,0.7
Gnaq,0.7
4933402E13Rik,0.7
AU022751,0.7
Gm561,0.7
Mterfd1,0.7
Cxxc4,0.7
Tuba1a,0.7
Srebf2,0.7
Cdc14a,0.7
Uggt2,0.7
Rhob,0.7
Atp6v0a2,0.7
Ap2s1,0.7
Sdad1,0.7
Cntnap2,0.7
Hnrnph1,0.7
Il13ra1,0.7
Fubp3,0.7
Fam123b,0.7
Gkap1,0.7
Nr6a1,0.7
Cacnb3,0.7
Atpif1,0.7
Polr2d,0.7
Ubxn2b,0.7
Emg1,0.7
Lrp8,0.7
Armc8,0.7
Foxo4,0.7
2410003L11Rik,0.7
Mns1,0.7
Dag1,0.7
Mapre3,0.7
Ski,0.7
2010300C02Rik,0.7
Usp15,0.7
Ptprm,0.7
Dock7,0.7
Ppp1r9a,0.7
Fmr1nb,0.7
Slc38a1,0.7
Slc12a2,0.7
Prpf38b,0.7
Apobec2,0.7
Fam114a1,0.7
Car9,0.7
Ppt2,0.7
Slc16a10,0.7
Acn9,0.7
Gpsm3,0.7
Wdr61,0.7
Itfg1,0.7
Rnf128,0.7
Fndc4,0.7
Fgfr2,0.7
Nmnat1,0.7
Rela,0.7
Ngfrap1,0.7
Nfix,0.7
2210016L21Rik,0.7
2700049A03Rik,0.7
Nol8,0.7
Fam129a,0.7
Nemf,0.7
Neurl1a,0.7
Cactin,0.7
Lrba,0.7
Mcart6,0.7
Clcn1,0.7
Fbxl16,0.7
6030419C18Rik,0.7
Klhl17,0.7
S100pbp,0.7
Ang,0.7
Ranbp17,0.7
Zfp35,0.7
Slc22a18,0.7
Gpr173,0.7
Mrps15,0.7
Hrsp12,0.7
Cpeb3,0.7
Ints12,0.7
Cdc25a,0.7
Mtmr1,0.7
Zkscan17,0.7
Nek4,0.7
Rassf8,0.7
2810002N01Rik,0.7
Zfp646,0.7
Evi5,0.7
Fn1,0.7
Dusp9,0.7
Aff1,0.7
Ubr2,0.7
Plxdc2,0.7
Taf13,0.7
Nr5a2,0.7
Nfat5,0.7
Dcaf12,0.7
Pipox,0.7
Spc25,0.7
Ybx2,0.7
Ina,0.7
Ankrd44,0.7
Syce1,0.7
AU040320,0.7
Cyp2j6,0.7
Nol9,0.7
Cct7,0.7
Btbd7,0.7
Utf1,0.7
Sorbs1,0.7
4930579G24Rik,0.7
Sema5a,0.7
Rtcd1,0.7
Olr1,0.7
Wipf1,0.7
Bcam,0.7
Maged1,0.7
Jph2,0.7
Abcc8,0.7
Slc35d3,0.7
Casc4,0.7
Cfh,0.7
2010003O02Rik,0.7
Eif2a,0.7
Rad51c,0.7
Gsto1,0.7
Cobl,0.7
Pcca,0.7
Pcsk2,0.7
Lrmp,0.7
Fam105b,0.7
Wdr12,0.7
Junb,0.7
Lsr,0.7
Aard,0.7
Katnal2,0.7
Plekhh1,0.7
Adck3,0.7
Arhgef25,0.7
Sox4,0.7
Fra10ac1,0.7
Pdcd2l,0.7
Cited1,0.7
Rdx,0.7
Hyls1,0.7
1600002H07Rik,0.7
Stbd1,0.7
Myo1b,0.7
Gria4,0.7
Acta2,0.7
Ankrd17,0.7
Dnajb3,0.7
Tfcp2,0.7
Foxn4,0.7
Spry1,0.7
Mtap7d2,0.7
H2-M3,0.7
4833427G06Rik,0.7
1700054N08Rik,0.7
Bsg,0.7
Smarca1,0.7
Gmnn,0.7
Fam65b,0.7
Cdk7,0.7
Cbwd1,0.7
Nacc1,0.7
Zfp575,0.7
Psd4,0.7
D630045J12Rik,0.7
Yars2,0.7
Pkia,0.7
Cxxc1,0.7
Spdya,0.7
Smo,0.7
Dpy19l1,0.7
Zfp57,0.7
Zfp106,0.7
Lyz2,0.7
Spr,0.7
Pms2,0.7
Haus4,0.7
Orc4,0.7
Btf3l4,0.7
Nap1l5,0.7
Ndrg2,0.7
Ctps2,0.7
Hars,0.7
4930420K17Rik,0.7
Prmt2,0.7
Dhx36,0.7
Ifitm1,0.7
Zfp384,0.7
Tox3,0.7
Usp34,0.7
Zfp386,0.7
Tmsb10,0.7
Zfp750,0.7
Ap1g2,0.7
Zfp28,0.7
Mettl9,0.7
Trnt1,0.7
Ripk3,0.7
B230118H07Rik,0.7
Nr2f6,0.7
L1td1,0.7
Ing5,0.7
Pde10a,0.7
Tonsl,0.7
Pdcd6ip,0.7
Epor,0.7
Cpt1c,0.7
Lama1,0.7
4930506M07Rik,0.7
Ndufa1,0.7
Irs1,0.7
E4f1,0.7
Srsf10,0.7
Tjp1,0.7
Fbrs,0.7
Triml1,0.7
Col4a2,0.7
Ppat,0.7
Utp6,0.7
Slc19a3,0.7
Klhdc2,0.7
Utp18,0.7
Scaf11,0.7
Msn,0.7
Hdac7,0.7
Fads1,0.7
Fam178b,0.7
4933411K20Rik,0.7
Sptlc2,0.7
Parp14,0.7
Irx5,0.7
Dll3,0.7
Vamp7,0.7
Ggta1,0.7
Bcl2,0.7
Gstm7,0.7
Brix1,0.7
Spcs3,0.7
Parn,0.7
Ppia,0.7
Ift74,0.7
Hunk,0.7
Plekha6,0.7
Ttc28,0.7
Pcsk1n,0.7
Gsk3a,0.7
Gap43,0.7
Foxd1,0.7
Bbs2,0.7
Lrrc3,0.7
Krt8,0.7
Fabp3,0.7
Nudt1,0.7
Fam110c,0.7
Cdkn3,0.7
Bbs1,0.7
Rgs5,0.7
Efnb2,0.7
Rsf1,0.7
Casp8,0.7
Mrps6,0.7
Lsm14a,0.7
Mrpl13,0.7
Ndufs3,0.7
Prelp,0.7
Ptov1,0.7
Naa11,0.7
Fem1a,0.7
Srrm2,0.7
Apbb1ip,0.7
Phf3,0.7
Glul,0.7
Ooep,0.7
Abca3,0.7
Vegfb,0.7
Macf1,0.7
Zxdb,0.7
Klc1,0.7
Homer3,0.7
Lrch2,0.7
Zdbf2,0.7
Ptms,0.7
Gpaa1,0.7
Fgf4,0.7
Asb13,0.7
Ppip5k2,0.7
Spn,0.7
Zfp161,0.7
Aamp,0.7
8030474K03Rik,0.7
Nup85,0.7
Ptplad1,0.7
Zfp14,0.7
Clcn5,0.7
Wnt11,0.7
Mob2,0.7
Polr2g,0.7
Irak1bp1,0.7
Slc5a5,0.7
Zbtb20,0.7
Ubap2l,0.7
Senp2,0.7
Fxc1,0.7
Rnf165,0.7
Mrps21,0.7
Sytl2,0.7
Ankrd23,0.7
C330018D20Rik,0.7
Hoxd9,0.7
Atad1,0.7
Mansc1,0.7
Rpp40,0.7
Asb8,0.7
Klhl12,0.7
Chga,0.7
Dnmt3l,0.7
Maz,0.7
Tie1,0.7
Pde7a,0.7
Itpk1,0.7
Capn1,0.7
Shisa5,0.7
Ptprb,0.7
Nsun2,0.7
Lrfn1,0.7
Mcmbp,0.7
Ppp4c,0.7
Chst10,0.7
Asb6,0.7
Ccdc41,0.7
Ggcx,0.7
Amhr2,0.7
Cbr2,0.7
Prmt7,0.7
Zscan18,0.7
6330562C20Rik,0.7
Cklf,0.7
Gm266,0.7
Arhgdia,0.7
Aagab,0.7
H1fx,0.7
Sec11a,0.7
Tm4sf5,0.7
Rin3,0.7
Tarsl2,0.7
Taf12,0.7
Vma21,0.7
Rab18,0.7
Gltp,0.7
Acer2,0.7
Arfgef1,0.7
Hnrnph3,0.7
Mapk8ip1,0.7
Hinfp,0.7
Erh,0.7
Rfx1,0.7
Alg13,0.7
Glrb,0.7
Ctla2a,0.7
Rinl,0.7
Creb3l2,0.7
Shq1,0.7
Tspan17,0.7
Magi2,0.7
Sox13,0.7
Tars2,0.7
Ecd,0.7
Prkcd,0.7
Tfap4,0.7
Tram1l1,0.7
Elf3,0.7
Prr14,0.7
Cul4b,0.7
Ate1,0.7
Gad1,0.7
Emb,0.7
1110038F14Rik,0.8
Dcaf12l1,0.8
Rhbdf2,0.8
Aplp1,0.8
Cd97,0.8
Clip3,0.8
Pla2g15,0.8
Terf2,0.8
Adcy1,0.8
Acpp,0.8
Gbp3,0.8
Mgst1,0.8
Trim21,0.8
Ablim2,0.8
Pemt,0.8
Zfp462,0.8
Mbtd1,0.8
Rpl31,0.8
Hoxc6,0.8
Gpa33,0.8
Malt1,0.8
Sec24b,0.8
Pgm2,0.8
Pfn4,0.8
Fermt2,0.8
Fam174a,0.8
Lsm2,0.8
Grk5,0.8
Cd151,0.8
1700061G19Rik,0.8
Slc39a8,0.8
Zfp335,0.8
Liph,0.8
Sirt1,0.8
Wbp5,0.8
Gm5617,0.8
Rnf138,0.8
Mst1,0.8
Tmbim1,0.8
Uba7,0.8
Snx17,0.8
Arhgef15,0.8
Esco1,0.8
Sdk2,0.8
Clk2,0.8
Sec61b,0.8
Fam109a,0.8
Phip,0.8
Hs3st3b1,0.8
9330182L06Rik,0.8
Zfp334,0.8
Tbk1,0.8
Ahdc1,0.8
Ano6,0.8
Mtrf1l,0.8
Gabpb2,0.8
Cdo1,0.8
Flrt2,0.8
Tmc8,0.8
Sox2,0.8
Rnmt,0.8
Mboat2,0.8
Orc5,0.8
Tnni3,0.8
Map4k2,0.8
Tnfaip1,0.8
Mgat5,0.8
Foxred2,0.8
Car14,0.8
Tpd52,0.8
Fhl1,0.8
Faah,0.8
Nr4a1,0.8
Akap8,0.8
Clpb,0.8
1700008O03Rik,0.8
Sh2d3c,0.8
Ntn4,0.8
Pard6a,0.8
Acadsb,0.8
Prrc2c,0.8
Tdgf1,0.8
Ankrd13a,0.8
Esrra,0.8
Ccdc97,0.8
Cyp27a1,0.8
Tmem106b,0.8
AI837181,0.8
B230206F22Rik,0.8
Ppp1r35,0.8
Atp10a,0.8
Pak1,0.8
Aim1,0.8
Gng12,0.8
Ermp1,0.8
Esyt3,0.8
Kat2a,0.8
Shank3,0.8
Pif1,0.8
Maf1,0.8
Adrbk1,0.8
Snta1,0.8
Tmem205,0.8
Exosc4,0.8
Cables2,0.8
Tst,0.8
Ddx31,0.8
Sfrp4,0.8
Krt80,0.8
Gatsl2,0.8
Zfp874b,0.8
Ghr,0.8
Pde9a,0.8
Myo18a,0.8
Fxyd5,0.8
Cdhr1,0.8
Ppard,0.8
Nomo1,0.8
C1qtnf2,0.8
Nudt11,0.8
Ldb1,0.8
Poldip3,0.8
Tex11,0.8
Usp53,0.8
B330016D10Rik,0.8
Pxdn,0.8
Trmt61b,0.8
E330009J07Rik,0.8
Nlrp14,0.8
Pxmp2,0.8
Clybl,0.8
Arhgef16,0.8
Dpys,0.8
Pygl,0.8
Git2,0.8
Prmt6,0.8
Tarbp2,0.8
Ampd2,0.8
Tmem69,0.8
Bicd1,0.8
Tdrd12,0.8
Stk4,0.8
Sec14l2,0.8
Amph,0.8
Fzd3,0.8
Nr1h2,0.8
Hsf1,0.8
B4galt4,0.8
Zfp599,0.8
Hbp1,0.8
Arfgap3,0.8
Uqcc,0.8
Fmn2,0.8
Lamb2,0.8
Zfp846,0.8
Nphp1,0.8
Scn5a,0.8
Syt11,0.8
Rap1gap2,0.8
Ctxn1,0.8
Igsf3,0.8
Cda,0.8
Aqp5,0.8
Osbpl9,0.8
Timp3,0.8
Traf5,0.8
Gprasp1,0.8
Lrpap1,0.8
Arfgap2,0.8
Palmd,0.8
Sypl,0.8
Nt5dc1,0.8
Crebbp,0.8
Rimklb,0.8
Snrnp48,0.8
Ndufa2,0.8
Tm4sf1,0.8
Slc19a1,0.8
Chi3l1,0.8
Ttc8,0.8
Gne,0.8
Nipbl,0.8
BC046331,0.8
Tbl1xr1,0.8
Bola3,0.8
Cd37,0.8
Mertk,0.8
Casp12,0.8
Kcnn4,0.8
Srf,0.8
Dusp2,0.8
Prnp,0.8
Hopx,0.8
Kcnj15,0.8
Zfp579,0.8
Ankrd26,0.8
BC046404,0.8
Grb10,0.8
1500016L03Rik,0.8
Sema4f,0.8
Epas1,0.8
Drg1,0.8
Dynll2,0.8
Emp2,0.8
Taf6,0.8
Tank,0.8
Rbm20,0.8
Chchd10,0.8
Ankrd9,0.8
Lipm,0.8
Cul3,0.8
Rpp30,0.8
Zfp865,0.8
Mtap9,0.8
Tub,0.8
Dnmt3a,0.8
Mfsd4,0.8
Romo1,0.8
BC022960,0.8
Far2,0.8
Mvp,0.8
Herc4,0.8
Greb1l,0.8
Pkd1,0.8
Khk,0.8
Nars2,0.8
Zfat,0.8
Insl6,0.8
Atxn10,0.8
Tmem53,0.8
Elovl7,0.8
Gmds,0.8
Dapp1,0.8
Pls1,0.8
Nt5c3,0.8
Cblc,0.8
Itm2c,0.8
Got2,0.8
Il4ra,0.8
Ppapdc3,0.8
Hsd3b7,0.8
Tmem194b,0.8
Hmha1,0.8
Fbxo15,0.8
4933427D14Rik,0.8
Sh2b2,0.8
Rhbdd1,0.8
Parp8,0.8
Mal2,0.8
Tex15,0.8
Purb,0.8
Mrps14,0.8
Cdon,0.8
Ctu1,0.8
Idh3b,0.8
Sult4a1,0.8
Cnot3,0.8
Inpp5d,0.8
Pias4,0.8
Npepps,0.8
Ndufs4,0.8
Fbxo2,0.8
Baiap2l1,0.8
Zfp941,0.8
Tex9,0.8
Rab39b,0.8
Tcf7,0.8
Trim6,0.8
Iqcg,0.8
Ier3ip1,0.8
Tmem119,0.8
Ccdc82,0.8
Slc39a4,0.8
C87436,0.8
Mfge8,0.8
Dlst,0.8
Dmrta1,0.8
Pld1,0.8
Prepl,0.8
Unc93b1,0.8
Ifnar2,0.8
Seh1l,0.8
Tspan11,0.8
Lmo7,0.8
Irf2,0.8
Mrpl11,0.8
Med13,0.8
Lgals4,0.8
Ccnc,0.8
Thoc2,0.8
Arid4a,0.8
Nadk,0.8
Syngr2,0.8
Itga4,0.8
Gpr180,0.8
Nid1,0.8
Dock9,0.8
Kcnk12,0.8
Slc25a31,0.8
Trappc10,0.8
Cct8,0.8
Dazap2,0.8
Zbtb3,0.8
Ube2v2,0.8
Fam48a,0.8
Nceh1,0.8
Zcchc10,0.8
Cul5,0.8
Klf7,0.8
