TF,Gene,Confidence
Elk1,Bcl7A,High
Elk1,Bid,High
Elk1,Cecr7,High
Elk1,Cst11,High
Elk1,Eif4Ebp3,High
Elk1,Exoc3L2,High
Elk1,Fam155B,High
Elk1,Foxp1-As1,High
Elk1,Fuk,High
Elk1,Gas2L1,High
Elk1,Gorasp1,High
Elk1,Hes6,High
Elk1,Higd1A,High
Elk1,Hs6St1,High
Elk1,Ifnb1,High
Elk1,Jtb,High
Elk1,Kiaa0513,High
Elk1,Linc00593,High
Elk1,Linc01254,High
Elk1,Mbtps1,High
Elk1,Mesdc1,High
Elk1,Mgat4B,High
Elk1,Micall1,High
Elk1,Mocs1,High
Elk1,Naglu,High
Elk1,Pdxk,High
Elk1,Pi4K2A,High
Elk1,Qars,High
Elk1,Rab5B,High
Elk1,Repin1,High
Elk1,Scamp5,High
Elk1,Slc12A7,High
Elk1,Slc25A39,High
Elk1,Smim12,High
Elk1,Sort1,High
Elk1,Synpo,High
Elk1,Tifa,High
Elk1,Tmem11,High
Elk1,Tspan14,High
Elk1,Ttyh3,High
Elk1,Tub-As1,High
Elk1,Usf2,High
Elk1,Vwc2L,High
Elk1,Wdr5,High
Elk1,Znf492,High
Elk1,Znf697,High
Elk1,Znf800,High
Elk1,C19Orf35,High
Elk1,C6Orf62,High
Elk1,Clpx,High
Elk1,Qrich1,High
Elk1,Smoc1,High
Elk1,Akt1,High
Elk1,Ankrd9,High
Elk1,Gnb1,High
Elk1,Grk6,High
Elk1,Hnrnpl,High
Elk1,Hspa14,High
Elk1,Kiaa1671,High
Elk1,Ntn1,High
Elk1,Pak2,High
Elk1,Prkaa1,High
Elk1,Rnf13,High
Elk1,Slc25A51,High
Elk1,Slc9A8,High
Elk1,Smarcd1,High
Elk1,Tmco3,High
Elk1,Adm2,High
Elk1,Arhgef18,High
Elk1,B9D2,High
Elk1,Brms1,High
Elk1,Cant1,High
Elk1,Capn10-As1,High
Elk1,Chd4,High
Elk1,Chmp7,High
Elk1,Cmpk1,High
Elk1,Cxorf40A,High
Elk1,Dnajb1,High
Elk1,Eef1G,High
Elk1,Eef2,High
Elk1,Eif3B,High
Elk1,Elk1,High
Elk1,Gdpgp1,High
Elk1,Gemin7,High
Elk1,Gmfb,High
Elk1,Hnf1B,High
Elk1,Jhdm1D-As1,High
Elk1,Kctd14,High
Elk1,Letm1,High
Elk1,Lrrc75A-As1,High
Elk1,Maea,High
Elk1,Mdh2,High
Elk1,Mrpl12,High
Elk1,Msl1,High
Elk1,Nfkbib,High
Elk1,Nudt19,High
Elk1,Pgp,High
Elk1,Pi4Ka,High
Elk1,Pitpna,High
Elk1,Prickle3,High
Elk1,Prrc2A,High
Elk1,Rcc1L,High
Elk1,Rnf26,High
Elk1,Rpl39,High
Elk1,Sdsl,High
Elk1,Sgms2,High
Elk1,Spns1,High
Elk1,Arhgap35,High
Elk1,Atf1,High
Elk1,Btbd7,High
Elk1,Camkk2,High
Elk1,Dtx4,High
Elk1,Ephb4,High
Elk1,Gch1,High
Elk1,Glyr1,High
Elk1,Hand1,High
Elk1,Kmt2D,High
Elk1,Linc00852,High
Elk1,Mafg,High
Elk1,Nectin2,High
Elk1,Orai1,High
Elk1,Pnliprp3,High
Elk1,Ppp1R16B,High
Elk1,Prelid3B,High
Elk1,Prkar2A,High
Elk1,Shoc2,High
Elk1,Siglec17P,High
Elk1,Sipa1L1,High
Elk1,Spata21,High
Elk1,Taf15,High
Elk1,Thsd1,High
Elk1,Zfat-As1,High
Elk1,Znf562,High
Elk1,Bmp15,High
Elk1,Cldn2,High
Elk1,Cnp,High
Elk1,Ctsg,High
Elk1,Eif4H,High
Elk1,Fgf18,High
Elk1,Fgfbp1,High
Elk1,Frmd8,High
Elk1,Gmds,High
Elk1,Gpx3,High
Elk1,Kiaa0930,High
Elk1,Linc00602,High
Elk1,Linc01013,High
Elk1,Linc01137,High
Elk1,Mc4R,High
Elk1,Mir138-2,High
Elk1,Mir628,High
Elk1,Mrpl49,High
Elk1,Msx2,High
Elk1,Nuak1,High
Elk1,Or4A47,High
Elk1,Or8A1,High
Elk1,Pom121L2,High
Elk1,Ppy,High
Elk1,Ptx4,High
Elk1,Rnf34,High
Elk1,Sec22C,High
Elk1,Smpd2,High
Elk1,Znf319,High
Elk1,Adam10,High
Elk1,Cabp2,High
Elk1,Dnaaf5,High
Elk1,Gtf2E2,High
Elk1,Ipo5,High
Elk1,Mars2,High
Elk1,Mgat5,High
Elk1,Psmb5,High
Elk1,Edf1,High
Elk1,Pomgnt1,High
Elk1,Rom1,High
Elk1,Krtap26-1,High
Elk1,Desi2,High
Elk1,Hipk2,High
Elk1,Itgb5,High
Elk1,Mecr,High
Elk1,Usp43,High
Elk1,Znf689,High
Elk1,Atl3,High
Elk1,C1Orf43,High
Elk1,Fam212B-As1,High
Elk1,Hal,High
Elk1,Kctd21,High
Elk1,Klhl26,High
Elk1,Linc00276,High
Elk1,Lmnb2,High
Elk1,Mepce,High
Elk1,Mir339,High
Elk1,Or10P1,High
Elk1,Phf13,High
Elk1,Pla2G2F,High
Elk1,Pole2,High
Elk1,Ppm1F,High
Elk1,Ralgapa2,High
Elk1,Reep4,High
Elk1,Rsg1,High
Elk1,Tmem55B,High
Elk1,Wapl,High
Elk1,Znf878,High
Elk1,Ap3D1,High
Elk1,Appl1,High
Elk1,Dffa,High
Elk1,Kcns2,High
Elk1,Lnx2,High
Elk1,Mir1244-3,High
Elk1,Nobox,High
Elk1,Ppm1N,High
Elk1,Rab9A,High
Elk1,Tctex1D1,High
Elk1,Znf142,High
Elk1,Fadd,High
Elk1,Vrtn,High
Elk1,Vtrna1-3,High
Elk1,Yy1,High
Elk1,Abtb2,High
Elk1,Ctxn2,High
Elk1,Cyp4F22,High
Elk1,Dbet,High
Elk1,Fam222A-As1,High
Elk1,Hhla2,High
Elk1,Hs1Bp3-It1,High
Elk1,Iffo2,High
Elk1,Impa2,High
Elk1,Mtss1L,High
Elk1,Mtus1,High
Elk1,Nell1,High
Elk1,Svopl,High
Elk1,Tmem201,High
Elk1,Camsap1,High
Elk1,Fam163A,High
Elk1,Gcnt2,High
Elk1,Kiaa1147,High
Elk1,Lbr,High
Elk1,Linc00303,High
Elk1,Or4K13,High
Elk1,Rnf7,High
Elk1,Sec14L3,High
Elk1,Tmod3,High
Elk1,Ceacam4,High
Elk1,Sik2,High
Elk1,Slc25A3,High
Elk1,Thra,High
Elk1,Abcd1,High
Elk1,Btbd9,High
Elk1,C15Orf62,High
Elk1,Dab2Ip,High
Elk1,Dusp22,High
Elk1,Fggy,High
Elk1,Ggt8P,High
Elk1,Kcnj12,High
Elk1,Klhl21,High
Elk1,Linc01584,High
Elk1,Ripply1,High
Elk1,Ssu72,High
Elk1,Taf5L,High
Elk1,Unc5B-As1,High
Elk1,Wnt3,High
Elk1,Cerk,High
Elk1,Hic2,High
Elk1,P3H1,High
Elk1,Arsg,High
Elk1,Kcnk18,High
Elk1,Plekhm2,High
Elk1,Unc93B1,High
Elk1,Acsl3,High
Elk1,Alk,High
Elk1,Cd320,High
Elk1,Chrm3-As1,High
Elk1,Kcnj11,High
Elk1,Nf2,High
Elk1,Prcc,High
Elk1,Rbmxl3,High
Elk1,Sipa1L2,High
Elk1,Snord2,High
Elk1,Acox3,High
Elk1,Ap5S1,High
Elk1,Ccdc69,High
Elk1,Itpkc,High
Elk1,Ubiad1,High
Elk1,Zcchc13,High
Elk1,Aprt,High
Elk1,Atp6V0B,High
Elk1,Bpifa2,High
Elk1,C16Orf70,High
Elk1,Camlg,High
Elk1,Cd2Ap,High
Elk1,Cpd,High
Elk1,Dancr,High
Elk1,Dlgap3,High
Elk1,Dohh,High
Elk1,Eif4Ebp1,High
Elk1,Gde1,High
Elk1,Gemin4,High
Elk1,Gip,High
Elk1,Gsr,High
Elk1,Ifngr2,High
Elk1,Mir744,High
Elk1,Mob2,High
Elk1,Pcif1,High
Elk1,Pusl1,High
Elk1,Semg1,High
Elk1,Semg2,High
Elk1,Tomm40L,High
Elk1,Xbp1,High
Elk1,Zscan22,High
Elk1,Scrib,High
Elk1,Mettl11B,High
Elk1,Nkx3-1,High
Elk1,Snx8,High
Elk1,Wipi2,High
Elk1,C16Orf72,High
Elk1,Cd46,High
Elk1,Dgkq,High
Elk1,Golga5,High
Elk1,Mxd3,High
Elk1,Pfdn1,High
Elk1,Pitpnb,High
Elk1,Rab11Fip5,High
Elk1,Rpl13P5,High
Elk1,Unkl,High
Elk1,Znf669,High
Elk1,Linc00923,High
Elk1,Mex3A,High
Elk1,Pate1,High
Elk1,Pcat4,High
Elk1,Tbc1D2B,High
Elk1,Trim28,High
Elk1,Atg2A,High
Elk1,Cic,High
Elk1,Comtd1,High
Elk1,Uhrf1Bp1,High
Elk1,Usp27X,High
Elk1,Znf479,High
Elk1,Ppm1L,High
Elk1,Apcdd1L-As1,High
Elk1,Baiap2-As1,High
Elk1,Dhodh,High
Elk1,Epb42,High
Elk1,Gabbr2,High
Elk1,Gucy2F,High
Elk1,Idh2,High
Elk1,Khsrp,High
Elk1,Krt42P,High
Elk1,Linc00437,High
Elk1,Linc01241,High
Elk1,Mtmr6,High
Elk1,Nox3,High
Elk1,Qsox2,High
Elk1,Snx25,High
Elk1,Tgfbrap1,High
Elk1,Tjp3,High
Elk1,Txnrd1,High
Elk1,Zdhhc24,High
Elk1,Vapb,High
Elk1,Gipc1,High
Elk1,Nkx2-6,High
Elk1,Nub1,High
Elk1,Cdh7,High
Elk1,Abhd16A,High
Elk1,C1Orf216,High
Elk1,C9Orf47,High
Elk1,Clip4,High
Elk1,Dhx33,High
Elk1,Hydin,High
Elk1,Kiaa1024L,High
Elk1,Mir140,High
Elk1,Pgc,High
Elk1,Sema7A,High
Elk1,Slc22A18As,High
Elk1,Snora54,High
Elk1,Tm4Sf5,High
Elk1,Tor2A,High
Elk1,Znf106,High
Elk1,Atp13A2,High
Elk1,Mapk14,High
Elk1,Or10Q1,High
Elk1,Pigs,High
Elk1,Plekhs1,High
Elk1,Ptpn9,High
Elk1,Rplp0,High
Elk1,Aaed1,High
Elk1,Bag5,High
Elk1,Bcl2L12,High
Elk1,Cdip1,High
Elk1,Chchd7,High
Elk1,Decr2,High
Elk1,Dnajb12,High
Elk1,Dnajc12,High
Elk1,Dusp23,High
Elk1,Exosc2,High
Elk1,Gnb5,High
Elk1,Irgq,High
Elk1,Krtap4-2,High
Elk1,Linc01227,High
Elk1,Matn4,High
Elk1,Mfsd12,High
Elk1,Mir1276,High
Elk1,Mrps17,High
Elk1,Msrb1,High
Elk1,Orc1,High
Elk1,Pcdha8,High
Elk1,Rnf123,High
Elk1,Slc13A5,High
Elk1,Slc27A4,High
Elk1,Smim13,High
Elk1,Surf2,High
Elk1,Tesk1,High
Elk1,Tmem134,High
Elk1,Zcchc3,High
Elk1,Znrf1,High
Elk1,Tmem37,High
Elk1,Adat3,High
Elk1,Bbs5,High
Elk1,Cntnap2,High
Elk1,Ddb2,High
Elk1,Insl6,High
Elk1,Lhx3,High
Elk1,Lrrc73,High
Elk1,Ly6G6D,High
Elk1,Mfhas1,High
Elk1,Mrps7,High
Elk1,Nsun4,High
Elk1,Otx1,High
Elk1,Ranbp3,High
Elk1,Rbm15B,High
Elk1,Rilpl2,High
Elk1,Rpl24,High
Elk1,Rps15A,High
Elk1,Samd1,High
Elk1,Scamp4,High
Elk1,Usp10,High
Elk1,Zmynd15,High
Elk1,Gng13,High
Elk1,Amotl1,High
Elk1,Il31,High
Elk1,Mrps2,High
Elk1,Oaz1,High
Elk1,Or6B1,High
Elk1,Pskh1,High
Elk1,Tmprss11Gp,High
Elk1,Tor1Aip2,High
Elk1,Zfp36L2,High
Elk1,Znf576,High
Elk1,Dgkd,High
Elk1,Fam109A,High
Elk1,Fkbpl,High
Elk1,Glg1,High
Elk1,Mavs,High
Elk1,Mrps27,High
Elk1,Ocm2,High
Elk1,Or10H2,High
Elk1,Rgmb,High
Elk1,Samd4B,High
Elk1,Snora24,High
Elk1,Thpo,High
Elk1,Tyk2,High
Elk1,Ufsp1,High
Elk1,Urb2,High
Elk1,Wfdc10A,High
Elk1,Atp13A3,High
Elk1,Hmox2,High
Elk1,Pmchl1,High
Elk1,Susd6,High
Elk1,Tle2,High
Elk1,Ctage4,High
Elk1,Dynap,High
Elk1,Faap100,High
Elk1,Ier3Ip1,High
Elk1,Linc01423,High
Elk1,Svbp,High
Elk1,Acss3,High
Elk1,Dctpp1,High
Elk1,Dpyd-As2,High
Elk1,Fabp2,High
Elk1,Gcm2,High
Elk1,Gmppa,High
Elk1,Hist1H2Ba,High
Elk1,Ip6K1,High
Elk1,Irak2,High
Elk1,Mapkapk5,High
Elk1,Nanp,High
Elk1,Natd1,High
Elk1,Rbp3,High
Elk1,Sae1,High
Elk1,Tgif2Lx,High
Elk1,Usp22,High
Elk1,Agpat5,High
Elk1,Araf,High
Elk1,Brk1,High
Elk1,C6Orf106,High
Elk1,Card19,High
Elk1,Ccne2,High
Elk1,Cd81,High
Elk1,Cntnap5,High
Elk1,Coprs,High
Elk1,Dgcr8,High
Elk1,Eif2B4,High
Elk1,Foxi3,High
Elk1,Gna12,High
Elk1,Gpat4,High
Elk1,Ibtk,High
Elk1,Itpk1,High
Elk1,Itsn1,High
Elk1,Lsm14A,High
Elk1,45359,High
Elk1,Maz,High
Elk1,Med22,High
Elk1,Med28,High
Elk1,Mir574,High
Elk1,Nap1L6,High
Elk1,Nup50-As1,High
Elk1,Oxa1L,High
Elk1,P3H2-As1,High
Elk1,Pkdcc,High
Elk1,Ppp1R8,High
Elk1,Rrp7A,High
Elk1,Slbp,High
Elk1,Snora30,High
Elk1,Ss18L2,High
Elk1,Syngr4,High
Elk1,Tgm4,High
Elk1,Tmed6,High
Elk1,Tmem53,High
Elk1,Tmx4,High
Elk1,Trappc5,High
Elk1,Ube3C,High
Elk1,Vars2,High
Elk1,Vopp1,High
Elk1,Whamm,High
Elk1,Zbed6Cl,High
Elk1,Znf526,High
Elk3,Acp5,High
Elk3,Acvrl1,High
Elk3,Arhgap31,High
Elk3,Cttnbp2Nl,High
Elk3,Ecscr,High
Elk3,Mmrn2,High
Elk3,Myct1,High
Elk3,Pcdh17,High
Elk3,Ramp2,High
Elk3,Rasgrp3,High
Elk3,Rhoj,High
Elk3,Arap3,High
Elk3,Arhgap23,High
Elk3,Cdh5,High
Elk3,Dab2,High
Elk3,Elk3,High
Elk3,Esam,High
Elk3,Flt4,High
Elk3,Hspg2,High
Elk3,Nos3,High
Elk3,Sh2D3C,High
Elk3,Slc44A2,High
Elk3,Tfpi2,High
Elk3,Abr,High
Elk3,Adgrf5,High
Elk3,Arhgdib,High
Elk3,Arhgef15,High
Elk3,Arhgef2,High
Elk3,Ccm2L,High
Elk3,Ccrl2,High
Elk3,Cd300Lf,High
Elk3,Cd93,High
Elk3,Cfp,High
Elk3,Cldn5,High
Elk3,Clec1A,High
Elk3,Cpne2,High
Elk3,Csf2Rb,High
Elk3,Cxorf36,High
Elk3,Disc1,High
Elk3,Dnase1L3,High
Elk3,Dnm3Os,High
Elk3,Eng,High
Elk3,Enpp2,High
Elk3,Exoc3L1,High
Elk3,Fam102B,High
Elk3,Fam110D,High
Elk3,Fcgr2B,High
Elk3,Flt1,High
Elk3,Fmn1,High
Elk3,Fxyd5,High
Elk3,Gata2-As1,High
Elk3,Gimap4,High
Elk3,Gimap8,High
Elk3,Gmfg,High
Elk3,Gng11,High
Elk3,Grap,High
Elk3,Grapl,High
Elk3,Hecw2,High
Elk3,Hk1,High
Elk3,Lypd5,High
Elk3,Lyz,High
Elk3,Mir199A2,High
Elk3,Mmp7,High
Elk3,Mtmr2,High
Elk3,Nceh1,High
Elk3,Nostrin,High
Elk3,Nrp1,High
Elk3,Pald1,High
Elk3,Pcat19,High
Elk3,Pcdh12,High
Elk3,Pcdhgc3,High
Elk3,Plekhg1,High
Elk3,Plekhg5,High
Elk3,Plvap,High
Elk3,Prex2,High
Elk3,Ptprb,High
Elk3,Ptpre,High
Elk3,Pvalb,High
Elk3,Rasip1,High
Elk3,Sec14L1,High
Elk3,Sema3F,High
Elk3,Sema6B,High
Elk3,Sencr,High
Elk3,Sh3Bp5,High
Elk3,Tbxas1,High
Elk3,Tfec,High
Elk3,Tlr4,High
Elk3,Tp53I11,High
Elk3,Znf366,High
Elk3,Ap1S2,High
Elk3,Bcl6B,High
Elk3,Bik,High
Elk3,Camkk1,High
Elk3,Cd44,High
Elk3,Chst11,High
Elk3,Crtac1,High
Elk3,Cttnbp2,High
Elk3,Dchs1,High
Elk3,Dusp4,High
Elk3,Dusp7,High
Elk3,Efr3B,High
Elk3,F2Rl2,High
Elk3,Far2,High
Elk3,Foxc1,High
Elk3,Gab2,High
Elk3,Galnt6,High
Elk3,Gpr182,High
Elk3,Hdac7,High
Elk3,Hs3St3A1,High
Elk3,Hspa12B,High
Elk3,Hspc324,High
Elk3,Kcnq1,High
Elk3,Kctd12,High
Elk3,Kdr,High
Elk3,Kif19,High
Elk3,Ksr1,High
Elk3,Lfng,High
Elk3,Luzp1,High
Elk3,Mecom,High
Elk3,Mfng,High
Elk3,Mylk2,High
Elk3,Nrp2,High
Elk3,Nxpe3,High
Elk3,Pea15,High
Elk3,Pik3R3,High
Elk3,Pip5K1C,High
Elk3,Plxnd1,High
Elk3,Prickle2,High
Elk3,Prr29,High
Elk3,Ptgs1,High
Elk3,Rab31,High
Elk3,S100A11,High
Elk3,Shroom4,High
Elk3,Slc43A2,High
Elk3,Slc4A11,High
Elk3,Slc9A7P1,High
Elk3,Snn,High
Elk3,Tm4Sf18,High
Elk3,Tyro3,High
Elk3,Ubash3B,High
Elk3,Abi3,High
Elk3,Aif1,High
Elk3,Ampd3,High
Elk3,Arhgap25,High
Elk3,Btk,High
Elk3,C12Orf75,High
Elk3,Ccl14,High
Elk3,Ccl24,High
Elk3,Ccr1,High
Elk3,Cd200R1,High
Elk3,Cd33,High
Elk3,Cd53,High
Elk3,Ceacam21,High
Elk3,Clec1B,High
Elk3,Clec5A,High
Elk3,Ctbp2,High
Elk3,Cybb,High
Elk3,Cysltr1,High
Elk3,Cyth4,High
Elk3,Dapp1,High
Elk3,Dse,High
Elk3,Ebi3,High
Elk3,Egfl7,High
Elk3,Elf4,High
Elk3,Eva1B,High
Elk3,F13A1,High
Elk3,Fam129A,High
Elk3,Fam129B,High
Elk3,Fcer1G,High
Elk3,Fcn1,High
Elk3,Fxyd6,High
Elk3,G6Pd,High
Elk3,Gmip,High
Elk3,Gngt2,High
Elk3,Gpr137B,High
Elk3,Gpsm3,High
Elk3,Hid1-As1,High
Elk3,Hoxa1,High
Elk3,Itgam,High
Elk3,Itgav,High
Elk3,Itgb2,High
Elk3,Klhl6,High
Elk3,Lair1,High
Elk3,Lcp2,High
Elk3,Lilrb2,High
Elk3,Lrrc32,High
Elk3,Mmp1,High
Elk3,Mmrn1,High
Elk3,Ms4A7,High
Elk3,Ncf2,High
Elk3,Npr1,High
Elk3,Olfm1,High
Elk3,Paqr8,High
Elk3,Pde1B,High
Elk3,Pear1,High
Elk3,Pik3Cg,High
Elk3,Pla2G4A,High
Elk3,Plekho2,High
Elk3,Plxnc1,High
Elk3,Pycard,High
Elk3,Qpct,High
Elk3,Rab42,High
Elk3,Rgs19,High
Elk3,Ripk3,High
Elk3,Slc7A7,High
Elk3,Sparc,High
Elk3,Spi1,High
Elk3,Stab1,High
Elk3,Syde1,High
Elk3,Syk,High
Elk3,Tcf4,High
Elk3,Tmem173,High
Elk3,Ushbp1,High
Elk3,Vcan,High
Elk3,Wls,High
Elk3,Xkr6,High
Elk3,Abcg1,High
Elk3,Adcy3,High
Elk3,Alox5,High
Elk3,Amigo2,High
Elk3,Anxa1,High
Elk3,Bace2,High
Elk3,Bfsp1,High
Elk3,C11Orf45,High
Elk3,C1Qtnf1,High
Elk3,Cacnb3,High
Elk3,Calhm2,High
Elk3,Cd300C,High
Elk3,Cd36,High
Elk3,Cd47,High
Elk3,Cd86,High
Elk3,Cecr6,High
Elk3,Chst10,High
Elk3,Chst3,High
Elk3,Clic1,High
Elk3,Cmklr1,High
Elk3,Csf1R,High
Elk3,Cyp26B1,High
Elk3,Dennd3,High
Elk3,Dhrs9,High
Elk3,Dnajb5,High
Elk3,Dnajc18,High
Elk3,Dock11,High
Elk3,Emp1,High
Elk3,Ephb2,High
Elk3,Esm1,High
Elk3,Fam105A,High
Elk3,Fam109B,High
Elk3,Fam171A2,High
Elk3,Fam49A,High
Elk3,Fam65A,High
Elk3,Far1,High
Elk3,Fcho1,High
Elk3,Fgfr1,High
Elk3,Fhod1,High
Elk3,Fjx1,High
Elk3,Fmnl3,High
Elk3,Fzd2,High
Elk3,Galnt14,High
Elk3,Gas7,High
Elk3,Gfra2,High
Elk3,Ggta1P,High
Elk3,Gja1,High
Elk3,Gja5,High
Elk3,Gna15,High
Elk3,Gpbar1,High
Elk3,Gpr161,High
Elk3,Gpr3,High
Elk3,Gtdc1,High
Elk3,Hoxb6,High
Elk3,Hs3St1,High
Elk3,Id3,High
Elk3,Ifi16,High
Elk3,Igf2Bp2,High
Elk3,Impdh1,High
Elk3,Iqsec3,High
Elk3,Itprip,High
Elk3,Jam2,High
Elk3,Kcnc4,High
Elk3,Kcne3,High
Elk3,Kcnk6,High
Elk3,Kif3C,High
Elk3,Lgals3,High
Elk3,Lgals9,High
Elk3,Lifr,High
Elk3,Linc00891,High
Elk3,Lrp8,High
Elk3,Map7D1,High
Elk3,Meis3P1,High
Elk3,Mgat5B,High
Elk3,Mro,High
Elk3,Mtmr9Lp,High
Elk3,Mylip,High
Elk3,Myo10,High
Elk3,Nbl1,High
Elk3,Nck2,High
Elk3,Nhsl2,High
Elk3,Nrip3,High
Elk3,Ntn4,High
Elk3,Odf2L,High
Elk3,Pcdh7,High
Elk3,Pde2A,High
Elk3,Phldb1,High
Elk3,Pip4K2A,High
Elk3,Pla2G7,High
Elk3,Plagl1,High
Elk3,Plau,High
Elk3,Ppp1R16B,High
Elk3,Prkcd,High
Elk3,Prkd1,High
Elk3,Prkx,High
Elk3,Prr5L,High
Elk3,Prss23,High
Elk3,Ptpn14,High
Elk3,Qsox1,High
Elk3,Ralb,High
Elk3,Rasgrp4,High
Elk3,Rbms2,High
Elk3,Renbp,High
Elk3,Rnf144A,High
Elk3,Rnf144A-As1,High
Elk3,Sel1L3,High
Elk3,Selplg,High
Elk3,Sfmbt2,High
Elk3,Sla,High
Elk3,Slc16A6,High
Elk3,Slc34A2,High
Elk3,Slc6A6,High
Elk3,Slc7A8,High
Elk3,Slco2A1,High
Elk3,Soga1,High
Elk3,Srl,High
Elk3,St8Sia4,High
Elk3,St8Sia6,High
Elk3,Stard3Nl,High
Elk3,Susd1,High
Elk3,Tacstd2,High
Elk3,Tbxa2R,High
Elk3,Tesc,High
Elk3,Themis2,High
Elk3,Tm4Sf1,High
Elk3,Tmc6,High
Elk3,Tmem144,High
Elk3,Tmem255B,High
Elk3,Tmod2,High
Elk3,Tnfrsf11A,High
Elk3,Tnfrsf8,High
Elk3,Tox2,High
Elk3,Tpm4,High
Elk3,Tspan18,High
Elk3,Ttyh2,High
Elk3,Ucp2,High
Elk3,Wwc3,High
Elk3,Xxylt1,High
Elk3,Zeb2,High
Elk3,Znf423,High
Elk3,Znf462,High
Elk3,Adam28,High
Elk3,Arhgap27,High
Elk3,Arhgap30,High
Elk3,Btnl9,High
Elk3,C1Orf54,High
Elk3,C1Qc,High
Elk3,Ccl23,High
Elk3,Cd300E,High
Elk3,F2Rl3,High
Elk3,Fam107A,High
Elk3,Fam110A,High
Elk3,Fermt1,High
Elk3,Fkbp9P1,High
Elk3,Gpr82,High
Elk3,Il4I1,High
Elk3,Itgb6,High
Elk3,Kcnip4,High
Elk3,Kif23,High
Elk3,Lrrn4Cl,High
Elk3,Lst1,High
Elk3,Map9,High
Elk3,Pik3R5,High
Elk3,Ramp2-As1,High
Elk3,Rnase6,High
Elk3,Rnu6Atac,High
Elk3,S1Pr4,High
Elk3,Sash3,High
Elk3,Sit1,High
Elk3,Thbd,High
Elk3,Tmem55A,High
Elk3,Tnni2,High
Elk3,Aatk,High
Elk3,Ablim2,High
Elk3,Ada,High
Elk3,Adam15,High
Elk3,Adamts15,High
Elk3,Adarb1,High
Elk3,Adarb2,High
Elk3,Adcy2,High
Elk3,Adcy7,High
Elk3,Adcyap1R1,High
Elk3,Adgra1,High
Elk3,Adgra2,High
Elk3,Adgre5,High
Elk3,Adgrg1,High
Elk3,Adgrg2,High
Elk3,Adgrl2,High
Elk3,Adora1,High
Elk3,Adora3,High
Elk3,Adra2C,High
Elk3,Aff2,High
Elk3,Agap2,High
Elk3,Agpat4,High
Elk3,Agrn,High
Elk3,Agtrap,High
Elk3,Aif1L,High
Elk3,Akap2,High
Elk3,Alox5Ap,High
Elk3,Aloxe3,High
Elk3,Ap3B2,High
Elk3,Apba2,High
Elk3,Aqp1,High
Elk3,Arap1,High
Elk3,Arc,High
Elk3,Arhgap4,High
Elk3,Arhgef3,High
Elk3,Armcx2,High
Elk3,Arrb1,High
Elk3,Arrb2,High
Elk3,Atp8B2,High
Elk3,Atrnl1,High
Elk3,B3Gnt7,High
Elk3,Baalc-As1,High
Elk3,Batf,High
Elk3,Brinp1,High
Elk3,Btbd19,High
Elk3,C10Orf91,High
Elk3,C11Orf87,High
Elk3,C15Orf59,High
Elk3,C16Orf74,High
Elk3,C19Orf38,High
Elk3,C1Orf106,High
Elk3,C1Orf116,High
Elk3,C1Orf204,High
Elk3,C1Ql1,High
Elk3,C1Qtnf1-As1,High
Elk3,C2Orf27A,High
Elk3,C4Orf32,High
Elk3,C5Orf66,High
Elk3,C6Orf132,High
Elk3,C8Orf74,High
Elk3,C9Orf170,High
Elk3,Cabp2,High
Elk3,Cachd1,High
Elk3,Cacna1C-It3,High
Elk3,Cacna1E,High
Elk3,Cacna1G,High
Elk3,Cacng8,High
Elk3,Calb2,High
Elk3,Cap1,High
Elk3,Cartpt,High
Elk3,Cav1,High
Elk3,Ccdc85A,High
Elk3,Ccnd3,High
Elk3,Cd164L2,High
Elk3,Cd180,High
Elk3,Cd248,High
Elk3,Cd300A,High
Elk3,Cd40Lg,High
Elk3,Cd48,High
Elk3,Cd9,High
Elk3,Cdh22,High
Elk3,Cdhr2,High
Elk3,Cdyl,High
Elk3,Cemip,High
Elk3,Cenpf,High
Elk3,Cers3,High
Elk3,Chst1,High
Elk3,Chst15,High
Elk3,Cldn4,High
Elk3,Clip2,High
Elk3,Col11A2,High
Elk3,Col1A1,High
Elk3,Col6A3,High
Elk3,Cpa2,High
Elk3,Creb5,High
Elk3,Csrp1,High
Elk3,Cuedc1,High
Elk3,Cxcl5,High
Elk3,Cxcl8,High
Elk3,Cxcr6,High
Elk3,Cymp,High
Elk3,Cyp19A1,High
Elk3,Cysltr2,High
Elk3,Cyyr1-As1,High
Elk3,Dbet,High
Elk3,Dcc,High
Elk3,45627,High
Elk3,Dennd2A,High
Elk3,Dgkh,High
Elk3,Dgkz,High
Elk3,Disp3,High
Elk3,Dleu7-As1,High
Elk3,Dlgap1,High
Elk3,Dlgap1-As2,High
Elk3,Dll1,High
Elk3,Dock10,High
Elk3,Dok1,High
Elk3,Dok2,High
Elk3,Dpysl2,High
Elk3,Dusp5,High
Elk3,Efna5,High
Elk3,Ehf,High
Elk3,Eif4E3,High
Elk3,Eldr,High
Elk3,Eml2-As1,High
Elk3,En1,High
Elk3,Etv3,High
Elk3,Etv3L,High
Elk3,Evi2B,High
Elk3,Fabp3,High
Elk3,Fads3,High
Elk3,Fam163A,High
Elk3,Fam172Bp,High
Elk3,Fam174B,High
Elk3,Fam212B,High
Elk3,Fam49B,High
Elk3,Fam69C,High
Elk3,Fam72A,High
Elk3,Fam78A,High
