0,1,2
8821,Sccpdh,Sccpdh
8822,Scd,Scd
8823,Scfd1,Scfd1
8824,Scfd2,Scfd2
8825,Scgb1A1,Scgb1A1
8826,Scgb3A1,Scgb3A1
8827,Scgn,Scgn
8828,Sclt1,Sclt1
8829,Scly,Scly
8830,Scmh1,Scmh1
8831,Scml1,Scml1
8832,Scml2,Scml2
8833,Scnn1A,Scnn1A
8834,Scnn1B,Scnn1B
8835,Scnn1D,Scnn1D
8836,Scnn1G,Scnn1G
8837,Sco1,Sco1
8838,Sco2,Sco2
8839,Scoc,Scoc
8840,Scoc-As1,Scoc-As1
8841,Scpep1,Scpep1
8842,Scrib,Scrib
8843,Scrn1,Scrn1
8844,Scrn2,Scrn2
8845,Scrn3,Scrn3
8846,Scrt1,Scrt1
8847,Scube1,Scube1
8848,Scube2,Scube2
8849,Scube3,Scube3
8850,Scyl1,Scyl1
8851,Scyl2,Scyl2
8852,Scyl3,Scyl3
8853,Sdad1,Sdad1
8854,Sdc1,Sdc1
8855,Sdc3,Sdc3
8856,Sdc4,Sdc4
8857,Sdcbp,Sdcbp
8858,Sdcbp2-As1,Sdcbp2-As1
8859,Sde2,Sde2
8860,Sdf2,Sdf2
8861,Sdf2L1,Sdf2L1
8862,Sdf4,Sdf4
8863,Sdha,Sdha
8864,Sdhaf1,Sdhaf1
8865,Sdhaf2,Sdhaf2
8866,Sdhaf4,Sdhaf4
8867,Sdhap1,Sdhap1
8868,Sdhc,Sdhc
8869,Sdhd,Sdhd
8870,Sdk2,Sdk2
8871,Sdr39U1,Sdr39U1
8872,Sdr42E1,Sdr42E1
8873,Sdsl,Sdsl
8874,Sec11A,Sec11A
8875,Sec13,Sec13
8876,Sec14L1,Sec14L1
8877,Sec14L1P1,Sec14L1P1
8878,Sec14L2,Sec14L2
8879,Sec14L5,Sec14L5
8880,Sec16A,Sec16A
8881,Sec16B,Sec16B
8882,Sec1P,Sec1P
8883,Sec22A,Sec22A
8884,Sec22B,Sec22B
8885,Sec22C,Sec22C
8886,Sec23A,Sec23A
8887,Sec23B,Sec23B
8888,Sec23Ip,Sec23Ip
8889,Sec24A,Sec24A
8890,Sec24B,Sec24B
8891,Sec24C,Sec24C
8892,Sec24D,Sec24D
8893,Sec31A,Sec31A
8894,Sec61A1,Sec61A1
8895,Sec61A2,Sec61A2
8896,Sec61B,Sec61B
8897,Sec61G,Sec61G
8898,Sec62,Sec62
8899,Secisbp2,Secisbp2
8900,Secisbp2L,Secisbp2L
8901,Sectm1,Sectm1
8902,Sel1L,Sel1L
8903,Sel1L3,Sel1L3
8904,Selp,Selp
8905,Selplg,Selplg
8906,Sema3A,Sema3A
8907,Sema3B,Sema3B
8908,Sema3F,Sema3F
8909,Sema4B,Sema4B
8910,Sema4C,Sema4C
8911,Sema4D,Sema4D
8912,Sema4F,Sema4F
8913,Sema4G,Sema4G
8914,Sema5B,Sema5B
8915,Sema6A,Sema6A
8916,Sema6B,Sema6B
8917,Sema6C,Sema6C
8918,Sema6D,Sema6D
8919,Sencr,Sencr
8920,Senp1,Senp1
8921,Senp2,Senp2
8922,Senp3,Senp3
8923,Senp6,Senp6
8924,Senp7,Senp7
8925,Senp8,Senp8
8926,Sephs1,Sephs1
8927,Sephs2,Sephs2
8928,Sepsecs,Sepsecs
8929,Serbp1,Serbp1
8930,Serf2,Serf2
8931,Sergef,Sergef
8932,Serhl2,Serhl2
8933,Serinc1,Serinc1
8934,Serinc2,Serinc2
8935,Serinc3,Serinc3
8936,Serinc5,Serinc5
8937,Serp1,Serp1
8938,Serp2,Serp2
8939,Serpina1,Serpina1
8940,Serpina10,Serpina10
8941,Serpina12,Serpina12
8942,Serpina3,Serpina3
8943,Serpina5,Serpina5
8944,Serpina6,Serpina6
8945,Serpina7,Serpina7
8946,Serpina9,Serpina9
8947,Serpinb1,Serpinb1
8948,Serpinb12,Serpinb12
8949,Serpinb8,Serpinb8
8950,Serpinc1,Serpinc1
8951,Serpind1,Serpind1
8952,Serpine1,Serpine1
8953,Serpine2,Serpine2
8954,Serpinf1,Serpinf1
8955,Serpinf2,Serpinf2
8956,Serping1,Serping1
8957,Serpinh1,Serpinh1
8958,Serpini1,Serpini1
8959,Sertad1,Sertad1
8960,Sertad3,Sertad3
8961,Sesn1,Sesn1
8962,Sesn2,Sesn2
8963,Set,Set
8964,Setbp1,Setbp1
8965,Setd1A,Setd1A
8966,Setd1B,Setd1B
8967,Setd2,Setd2
8968,Setd4,Setd4
8969,Setd5,Setd5
8970,Setd6,Setd6
8971,Setd7,Setd7
8972,Setd9,Setd9
8973,Setmar,Setmar
8974,Setx,Setx
8975,Sez6,Sez6
8976,Sez6L,Sez6L
8977,Sez6L2,Sez6L2
8978,Sf3A1,Sf3A1
8979,Sf3A3,Sf3A3
8980,Sf3B2,Sf3B2
8981,Sf3B3,Sf3B3
8982,Sf3B5,Sf3B5
8983,Sf3B6,Sf3B6
8984,Sfi1,Sfi1
8985,Sfmbt1,Sfmbt1
8986,Sfn,Sfn
8987,Sfpq,Sfpq
8988,Sfr1,Sfr1
8989,Sfrp1,Sfrp1
8990,Sfrp2,Sfrp2
8991,Sfrp5,Sfrp5
8992,Sfswap,Sfswap
8993,Sft2D1,Sft2D1
8994,Sft2D2,Sft2D2
8995,Sftpb,Sftpb
8996,Sftpc,Sftpc
8997,Sfxn1,Sfxn1
8998,Sfxn2,Sfxn2
8999,Sfxn4,Sfxn4
9000,Sfxn5,Sfxn5
9001,Sgca,Sgca
9002,Sgcb,Sgcb
9003,Sgce,Sgce
9004,Sgf29,Sgf29
9005,Sgk1,Sgk1
9006,Sgk2,Sgk2
9007,Sgms2,Sgms2
9008,Sgo1,Sgo1
9009,Sgo2,Sgo2
9010,Sgpl1,Sgpl1
9011,Sgpp1,Sgpp1
9012,Sgpp2,Sgpp2
9013,Sgsm1,Sgsm1
9014,Sgsm3,Sgsm3
9015,Sgta,Sgta
9016,Sh2B1,Sh2B1
9017,Sh2B2,Sh2B2
9018,Sh2B3,Sh2B3
9019,Sh2D2A,Sh2D2A
9020,Sh2D3A,Sh2D3A
9021,Sh2D4A,Sh2D4A
9022,Sh2D5,Sh2D5
9023,Sh2D6,Sh2D6
9024,Sh3Bgr,Sh3Bgr
9025,Sh3Bgrl2,Sh3Bgrl2
9026,Sh3Bp1,Sh3Bp1
9027,Sh3Bp2,Sh3Bp2
9028,Sh3Bp4,Sh3Bp4
9029,Sh3Bp5,Sh3Bp5
9030,Sh3Bp5L,Sh3Bp5L
9031,Sh3D19,Sh3D19
9032,Sh3Gl1,Sh3Gl1
9033,Sh3Gl1P2,Sh3Gl1P2
9034,Sh3Glb2,Sh3Glb2
9035,Sh3Kbp1,Sh3Kbp1
9036,Sh3Pxd2A,Sh3Pxd2A
9037,Sh3Pxd2B,Sh3Pxd2B
9038,Sh3Rf1,Sh3Rf1
9039,Sh3Rf2,Sh3Rf2
9040,Sh3Tc1,Sh3Tc1
9041,Sh3Yl1,Sh3Yl1
9042,Shank1,Shank1
9043,Shank2,Shank2
9044,Shank2-As3,Shank2-As3
9045,Shank3,Shank3
9046,Sharpin,Sharpin
9047,Shb,Shb
9048,Shbg,Shbg
9049,Shc1,Shc1
9050,Shc2,Shc2
9051,Shcbp1,Shcbp1
9052,She,She
9053,Shf,Shf
9054,Shh,Shh
9055,Shisa4,Shisa4
9056,Shisa5,Shisa5
9057,Shisa7,Shisa7
9058,Shisa8,Shisa8
9059,Shkbp1,Shkbp1
9060,Shmt1,Shmt1
9061,Shmt2,Shmt2
9062,Shoc2,Shoc2
9063,Shpk,Shpk
9064,Shprh,Shprh
9065,Shq1,Shq1
9066,Shroom1,Shroom1
9067,Shroom2,Shroom2
9068,Shroom3,Shroom3
9069,Shroom4,Shroom4
9070,Shtn1,Shtn1
9071,Si,Si
9072,Siah1,Siah1
9073,Siah2,Siah2
9074,Sidt2,Sidt2
9075,Sigirr,Sigirr
9076,Siglec11,Siglec11
9077,Siglec15,Siglec15
9078,Siglec5,Siglec5
9079,Siglec7,Siglec7
9080,Siglec8,Siglec8
9081,Sigmar1,Sigmar1
9082,Sik2,Sik2
9083,Sil1,Sil1
9084,Sim2,Sim2
9085,Simc1,Simc1
9086,Sin3A,Sin3A
9087,Sipa1L1,Sipa1L1
9088,Sipa1L2,Sipa1L2
9089,Sipa1L3,Sipa1L3
9090,Sirpa,Sirpa
9091,Sirpg,Sirpg
9092,Sirt1,Sirt1
9093,Sirt2,Sirt2
9094,Sirt3,Sirt3
9095,Sirt4,Sirt4
9096,Sirt6,Sirt6
9097,Sirt7,Sirt7
9098,Sit1,Sit1
9099,Siva1,Siva1
9100,Six1,Six1
9101,Six4,Six4
9102,Ska1,Ska1
9103,Ska2,Ska2
9104,Ska3,Ska3
9105,Skap2,Skap2
9106,Ski,Ski
9107,Skil,Skil
9108,Skp1,Skp1
9109,Skp2,Skp2
9110,Sla,Sla
9111,Sla2,Sla2
9112,Slain1,Slain1
9113,Slain2,Slain2
9114,Slamf6,Slamf6
9115,Slamf8,Slamf8
9116,Slbp,Slbp
9117,Slc10A3,Slc10A3
9118,Slc10A4,Slc10A4
9119,Slc11A2,Slc11A2
9120,Slc12A2,Slc12A2
9121,Slc12A6,Slc12A6
9122,Slc12A7,Slc12A7
9123,Slc12A8,Slc12A8
9124,Slc12A9,Slc12A9
9125,Slc13A2,Slc13A2
9126,Slc13A3,Slc13A3
9127,Slc13A4,Slc13A4
9128,Slc13A5,Slc13A5
9129,Slc14A2,Slc14A2
9130,Slc15A1,Slc15A1
9131,Slc15A3,Slc15A3
9132,Slc16A1,Slc16A1
9133,Slc16A11,Slc16A11
9134,Slc16A14,Slc16A14
9135,Slc16A3,Slc16A3
9136,Slc16A5,Slc16A5
9137,Slc16A6,Slc16A6
9138,Slc16A7,Slc16A7
9139,Slc16A8,Slc16A8
9140,Slc16A9,Slc16A9
9141,Slc17A2,Slc17A2
9142,Slc17A3,Slc17A3
9143,Slc17A5,Slc17A5
9144,Slc17A7,Slc17A7
9145,Slc17A9,Slc17A9
9146,Slc19A1,Slc19A1
9147,Slc19A3,Slc19A3
9148,Slc1A1,Slc1A1
9149,Slc1A4,Slc1A4
9150,Slc1A5,Slc1A5
9151,Slc20A1,Slc20A1
9152,Slc20A2,Slc20A2
9153,Slc22A1,Slc22A1
9154,Slc22A13,Slc22A13
9155,Slc22A15,Slc22A15
9156,Slc22A18,Slc22A18
9157,Slc22A18As,Slc22A18As
9158,Slc22A23,Slc22A23
9159,Slc22A25,Slc22A25
9160,Slc22A3,Slc22A3
9161,Slc22A5,Slc22A5
9162,Slc22A7,Slc22A7
9163,Slc22A8,Slc22A8
9164,Slc22A9,Slc22A9
9165,Slc23A3,Slc23A3
9166,Slc24A1,Slc24A1
9167,Slc24A2,Slc24A2
9168,Slc24A4,Slc24A4
9169,Slc25A1,Slc25A1
9170,Slc25A11,Slc25A11
9171,Slc25A13,Slc25A13
9172,Slc25A14,Slc25A14
9173,Slc25A15,Slc25A15
9174,Slc25A17,Slc25A17
9175,Slc25A18,Slc25A18
9176,Slc25A19,Slc25A19
9177,Slc25A20,Slc25A20
9178,Slc25A22,Slc25A22
9179,Slc25A23,Slc25A23
9180,Slc25A24,Slc25A24
9181,Slc25A25,Slc25A25
9182,Slc25A25-As1,Slc25A25-As1
9183,Slc25A26,Slc25A26
9184,Slc25A27,Slc25A27
9185,Slc25A28,Slc25A28
9186,Slc25A3,Slc25A3
9187,Slc25A30,Slc25A30
9188,Slc25A33,Slc25A33
9189,Slc25A34,Slc25A34
9190,Slc25A35,Slc25A35
9191,Slc25A36,Slc25A36
9192,Slc25A37,Slc25A37
9193,Slc25A38,Slc25A38
9194,Slc25A39,Slc25A39
9195,Slc25A4,Slc25A4
9196,Slc25A40,Slc25A40
9197,Slc25A44,Slc25A44
9198,Slc25A45,Slc25A45
9199,Slc25A46,Slc25A46
9200,Slc25A47,Slc25A47
9201,Slc25A48,Slc25A48
9202,Slc25A5,Slc25A5
9203,Slc25A5-As1,Slc25A5-As1
9204,Slc25A51,Slc25A51
9205,Slc26A1,Slc26A1
9206,Slc26A2,Slc26A2
9207,Slc26A3,Slc26A3
9208,Slc26A6,Slc26A6
9209,Slc26A8,Slc26A8
9210,Slc26A9,Slc26A9
9211,Slc27A1,Slc27A1
9212,Slc27A3,Slc27A3
9213,Slc27A4,Slc27A4
9214,Slc27A5,Slc27A5
9215,Slc28A1,Slc28A1
9216,Slc29A1,Slc29A1
9217,Slc29A2,Slc29A2
9218,Slc29A3,Slc29A3
9219,Slc29A4,Slc29A4
9220,Slc2A1,Slc2A1
9221,Slc2A13,Slc2A13
9222,Slc2A3,Slc2A3
9223,Slc2A4,Slc2A4
9224,Slc2A4Rg,Slc2A4Rg
9225,Slc2A6,Slc2A6
9226,Slc2A8,Slc2A8
9227,Slc2A9,Slc2A9
9228,Slc30A10,Slc30A10
9229,Slc30A2,Slc30A2
9230,Slc30A3,Slc30A3
9231,Slc30A5,Slc30A5
9232,Slc30A6,Slc30A6
9233,Slc30A7,Slc30A7
9234,Slc30A8,Slc30A8
9235,Slc30A9,Slc30A9
9236,Slc31A1,Slc31A1
9237,Slc31A2,Slc31A2
9238,Slc33A1,Slc33A1
9239,Slc34A1,Slc34A1
9240,Slc34A2,Slc34A2
9241,Slc34A3,Slc34A3
9242,Slc35A1,Slc35A1
9243,Slc35A2,Slc35A2
9244,Slc35A3,Slc35A3
9245,Slc35A4,Slc35A4
9246,Slc35A5,Slc35A5
9247,Slc35B1,Slc35B1
9248,Slc35B2,Slc35B2
9249,Slc35B3,Slc35B3
9250,Slc35B4,Slc35B4
9251,Slc35C2,Slc35C2
9252,Slc35D1,Slc35D1
9253,Slc35E1,Slc35E1
9254,Slc35E3,Slc35E3
9255,Slc35F1,Slc35F1
9256,Slc35F5,Slc35F5
9257,Slc35F6,Slc35F6
9258,Slc35G1,Slc35G1
9259,Slc35G2,Slc35G2
9260,Slc36A1,Slc36A1
9261,Slc37A2,Slc37A2
9262,Slc37A3,Slc37A3
9263,Slc37A4,Slc37A4
9264,Slc38A1,Slc38A1
9265,Slc38A10,Slc38A10
9266,Slc38A2,Slc38A2
9267,Slc38A3,Slc38A3
9268,Slc38A4,Slc38A4
9269,Slc38A5,Slc38A5
9270,Slc38A9,Slc38A9
9271,Slc39A1,Slc39A1
9272,Slc39A10,Slc39A10
9273,Slc39A11,Slc39A11
9274,Slc39A13,Slc39A13
9275,Slc39A2,Slc39A2
9276,Slc39A4,Slc39A4
9277,Slc39A5,Slc39A5
9278,Slc39A6,Slc39A6
9279,Slc39A7,Slc39A7
9280,Slc39A8,Slc39A8
9281,Slc39A9,Slc39A9
9282,Slc3A1,Slc3A1
9283,Slc3A2,Slc3A2
9284,Slc40A1,Slc40A1
9285,Slc41A1,Slc41A1
9286,Slc43A1,Slc43A1
9287,Slc43A2,Slc43A2
9288,Slc43A3,Slc43A3
9289,Slc44A1,Slc44A1
9290,Slc44A2,Slc44A2
9291,Slc44A5,Slc44A5
9292,Slc45A2,Slc45A2
9293,Slc45A3,Slc45A3
9294,Slc46A1,Slc46A1
9295,Slc46A3,Slc46A3
9296,Slc47A2,Slc47A2
9297,Slc48A1,Slc48A1
9298,Slc4A11,Slc4A11
9299,Slc4A1Ap,Slc4A1Ap
9300,Slc4A2,Slc4A2
9301,Slc4A3,Slc4A3
9302,Slc4A4,Slc4A4
9303,Slc4A5,Slc4A5
9304,Slc4A7,Slc4A7
9305,Slc4A8,Slc4A8
9306,Slc50A1,Slc50A1
9307,Slc51A,Slc51A
9308,Slc51B,Slc51B
9309,Slc52A2,Slc52A2
9310,Slc5A11,Slc5A11
9311,Slc5A12,Slc5A12
9312,Slc5A3,Slc5A3
9313,Slc5A8,Slc5A8
9314,Slc5A9,Slc5A9
9315,Slc6A12,Slc6A12
9316,Slc6A14,Slc6A14
9317,Slc6A16,Slc6A16
9318,Slc6A17,Slc6A17
9319,Slc6A18,Slc6A18
9320,Slc6A19,Slc6A19
9321,Slc6A2,Slc6A2
9322,Slc6A3,Slc6A3
9323,Slc6A4,Slc6A4
9324,Slc6A5,Slc6A5
9325,Slc6A6,Slc6A6
9326,Slc6A7,Slc6A7
9327,Slc6A8,Slc6A8
9328,Slc6A9,Slc6A9
9329,Slc7A1,Slc7A1
9330,Slc7A10,Slc7A10
9331,Slc7A11,Slc7A11
9332,Slc7A14,Slc7A14
9333,Slc7A5,Slc7A5
9334,Slc7A6,Slc7A6
9335,Slc7A7,Slc7A7
9336,Slc7A8,Slc7A8
9337,Slc7A9,Slc7A9
9338,Slc8A2,Slc8A2
9339,Slc8B1,Slc8B1
9340,Slc9A1,Slc9A1
9341,Slc9A2,Slc9A2
9342,Slc9A3R1,Slc9A3R1
9343,Slc9A3R2,Slc9A3R2
9344,Slc9A6,Slc9A6
9345,Slc9A7,Slc9A7
9346,Slc9A8,Slc9A8
9347,Slc9A9,Slc9A9
9348,Slc9B2,Slc9B2
9349,Slco1A2,Slco1A2
9350,Slco1B3,Slco1B3
9351,Slco2A1,Slco2A1
9352,Slco2B1,Slco2B1
9353,Slco4A1-As1,Slco4A1-As1
9354,Slf2,Slf2
9355,Slfn12,Slfn12
9356,Slirp,Slirp
9357,Slit1,Slit1
9358,Slit2,Slit2
9359,Slit3,Slit3
9360,Slk,Slk
9361,Sltm,Sltm
9362,Slu7,Slu7
9363,Slurp1,Slurp1
9364,Slx4Ip,Slx4Ip
9365,Smad2,Smad2
9366,Smad3,Smad3
9367,Smad5-As1,Smad5-As1
9368,Smagp,Smagp
9369,Smap1,Smap1
9370,Smap2,Smap2
9371,Smarca1,Smarca1
9372,Smarcad1,Smarcad1
9373,Smarcal1,Smarcal1
9374,Smarcc1,Smarcc1
9375,Smarcc2,Smarcc2
9376,Smarcd1,Smarcd1
9377,Smarcd2,Smarcd2
9378,Smarce1,Smarce1
9379,Smc1A,Smc1A
9380,Smc2,Smc2
9381,Smc4,Smc4
9382,Smc5,Smc5
9383,Smchd1,Smchd1
9384,Smco4,Smco4
9385,Smcr8,Smcr8
9386,Smdt1,Smdt1
9387,Smg1,Smg1
9388,Smg5,Smg5
9389,Smg6,Smg6
9390,Smg7,Smg7
9391,Smg7-As1,Smg7-As1
9392,Smg8,Smg8
9393,Smg9,Smg9
9394,Smim10L1,Smim10L1
9395,Smim12,Smim12
9396,Smim13,Smim13
9397,Smim15,Smim15
9398,Smim17,Smim17
9399,Smim19,Smim19
9400,Smim2-As1,Smim2-As1
9401,Smim20,Smim20
9402,Smim24,Smim24
9403,Smim4,Smim4
9404,Smim5,Smim5
9405,Smim6,Smim6
9406,Smim7,Smim7
9407,Smkr1,Smkr1
9408,Smlr1,Smlr1
9409,Smndc1,Smndc1
9410,Smoc1,Smoc1
9411,Smox,Smox
9412,Smpd1,Smpd1
9413,Smpd2,Smpd2
9414,Smpd3,Smpd3
9415,Smpdl3B,Smpdl3B
9416,Smpx,Smpx
9417,Sms,Sms
9418,Smtnl1,Smtnl1
9419,Smtnl2,Smtnl2
9420,Smu1,Smu1
9421,Smug1,Smug1
9422,Smurf1,Smurf1
9423,Smurf2,Smurf2
9424,Smyd2,Smyd2
9425,Smyd5,Smyd5
9426,Snai1,Snai1
9427,Snai3-As1,Snai3-As1
9428,Snap23,Snap23
9429,Snap25,Snap25
9430,Snap29,Snap29
9431,Snap47,Snap47
9432,Snapc1,Snapc1
9433,Snapc2,Snapc2
9434,Snapc3,Snapc3
9435,Snapc5,Snapc5
9436,Snapin,Snapin
9437,Snca,Snca
9438,Sncaip,Sncaip
9439,Sncg,Sncg
9440,Snd1,Snd1
9441,Sned1,Sned1
9442,Snf8,Snf8
9443,Snhg1,Snhg1
9444,Snhg11,Snhg11
9445,Snhg12,Snhg12
9446,Snhg15,Snhg15
9447,Snhg16,Snhg16
9448,Snhg17,Snhg17
9449,Snhg19,Snhg19
9450,Snhg20,Snhg20
9451,Snhg21,Snhg21
9452,Snhg4,Snhg4
9453,Snhg5,Snhg5
9454,Snhg6,Snhg6
9455,Snip1,Snip1
9456,Snn,Snn
9457,Snora37,Snora37
9458,Snora65,Snora65
9459,Snora71A,Snora71A
9460,Snora71B,Snora71B
9461,Snora72,Snora72
9462,Snora74A,Snora74A
9463,Snord89,Snord89
9464,Snrnp200,Snrnp200
9465,Snrnp25,Snrnp25
9466,Snrnp27,Snrnp27
9467,Snrnp35,Snrnp35
9468,Snrnp40,Snrnp40
9469,Snrnp48,Snrnp48
9470,Snrnp70,Snrnp70
9471,Snrpa,Snrpa
9472,Snrpa1,Snrpa1
9473,Snrpb,Snrpb
9474,Snrpb2,Snrpb2
9475,Snrpd1,Snrpd1
9476,Snrpd2,Snrpd2
9477,Snrpe,Snrpe
9478,Snrpf,Snrpf
9479,Snrpg,Snrpg
9480,Sntb1,Sntb1
9481,Snu13,Snu13
9482,Snw1,Snw1
9483,Snx1,Snx1
9484,Snx10,Snx10
9485,Snx11,Snx11
9486,Snx12,Snx12
9487,Snx13,Snx13
9488,Snx14,Snx14
9489,Snx15,Snx15
9490,Snx16,Snx16
9491,Snx17,Snx17
9492,Snx18,Snx18
9493,Snx19,Snx19
9494,Snx2,Snx2
9495,Snx21,Snx21
9496,Snx22,Snx22
9497,Snx25,Snx25
9498,Snx27,Snx27
9499,Snx3,Snx3
9500,Snx30,Snx30
9501,Snx33,Snx33
9502,Snx5,Snx5
9503,Snx6,Snx6
9504,Snx7,Snx7
9505,Snx8,Snx8
9506,Snx9,Snx9
9507,Soat1,Soat1
9508,Soat2,Soat2
9509,Sobp,Sobp
9510,Socs1,Socs1
9511,Socs2,Socs2
9512,Socs3,Socs3
9513,Socs5,Socs5
9514,Socs6,Socs6
9515,Socs7,Socs7
9516,Sod1,Sod1
9517,Sod2,Sod2
9518,Sod3,Sod3
9519,Sohlh1,Sohlh1
9520,Son,Son
9521,Sorbs1,Sorbs1
9522,Sorbs3,Sorbs3
9523,Sorcs2,Sorcs2
9524,Sorl1,Sorl1
9525,Sort1,Sort1
9526,Sos2,Sos2
9527,Sowahc,Sowahc
9528,Sox12,Sox12
9529,Sox18,Sox18
9530,Sox4,Sox4
9531,Sox7,Sox7
9532,Sox9,Sox9
9533,Sp100,Sp100
9534,Sp110,Sp110
9535,Sp2-As1,Sp2-As1
9536,Sp3,Sp3
9537,Sp4,Sp4
9538,Sp5,Sp5
9539,Sp6,Sp6
9540,Sp8,Sp8
9541,Spa17,Spa17
9542,Spaca4,Spaca4
9543,Spaca6,Spaca6
9544,Spaca9,Spaca9
9545,Spag1,Spag1
9546,Spag4,Spag4
9547,Spag5,Spag5
9548,Spag6,Spag6
9549,Spag7,Spag7
9550,Spag9,Spag9
9551,Spam1,Spam1
9552,Sparc,Sparc
9553,Spast,Spast
9554,Spata12,Spata12
9555,Spata13,Spata13
9556,Spata2,Spata2
9557,Spata20,Spata20
9558,Spata21,Spata21
9559,Spata24,Spata24
9560,Spata25,Spata25
9561,Spata2L,Spata2L
9562,Spata3,Spata3
9563,Spata3-As1,Spata3-As1
9564,Spata33,Spata33
9565,Spata4,Spata4
9566,Spata5,Spata5
9567,Spata5L1,Spata5L1
9568,Spata8,Spata8
9569,Spats2,Spats2
9570,Spats2L,Spats2L
9571,Spc24,Spc24
9572,Spc25,Spc25
9573,Spcs1,Spcs1
9574,Spcs3,Spcs3
9575,Spdl1,Spdl1
9576,Spdye2,Spdye2
9577,Specc1L,Specc1L
9578,Spef1,Spef1
9579,Spen,Spen
9580,Spg21,Spg21
9581,Spg7,Spg7
9582,Sphk1,Sphk1
9583,Sphk2,Sphk2
9584,Spin1,Spin1
9585,Spink13,Spink13
9586,Spink4,Spink4
9587,Spink5,Spink5
9588,Spint1,Spint1
9589,Spire1,Spire1
9590,Spn,Spn
9591,Spns1,Spns1
9592,Spns3,Spns3
9593,Spocd1,Spocd1
9594,Spock2,Spock2
9595,Spon1,Spon1
9596,Spon2,Spon2
9597,Spop,Spop
9598,Spopl,Spopl
9599,Spp1,Spp1
9600,Sppl2A,Sppl2A
9601,Sppl2B,Sppl2B
9602,Sppl2C,Sppl2C
9603,Spred1,Spred1
9604,Spred2,Spred2
9605,Spred3,Spred3
9606,Sprn,Sprn
9607,Sprr2G,Sprr2G
9608,Sprr4,Sprr4
9609,Sprtn,Sprtn
9610,Spry1,Spry1
9611,Spry2,Spry2
9612,Spry4,Spry4
9613,Spry4-It1,Spry4-It1
9614,Spryd3,Spryd3
9615,Spryd4,Spryd4
9616,Spryd7,Spryd7
9617,Spsb1,Spsb1
9618,Spsb2,Spsb2
9619,Spsb3,Spsb3
9620,Spsb4,Spsb4
9621,Sptan1,Sptan1
9622,Sptb,Sptb
9623,Sptbn1,Sptbn1
9624,Sptbn2,Sptbn2
9625,Sptbn4,Sptbn4
9626,Sptbn5,Sptbn5
9627,Sptlc2,Sptlc2
9628,Sptlc3,Sptlc3
9629,Sptssa,Sptssa
9630,Spty2D1,Spty2D1
9631,Spx,Spx
9632,Sqle,Sqle
9633,Sqstm1,Sqstm1
9634,Srbd1,Srbd1
9635,Srcap,Srcap
9636,Srcin1,Srcin1
9637,Srd5A1,Srd5A1
9638,Srd5A3,Srd5A3
9639,Srek1,Srek1
9640,Srek1Ip1,Srek1Ip1
9641,Srfbp1,Srfbp1
9642,Srgap1,Srgap1
9643,Srgap2,Srgap2
9644,Srgap2B,Srgap2B
9645,Srl,Srl
9646,Srm,Srm
9647,Srp14,Srp14
9648,Srp19,Srp19
9649,Srp54,Srp54
9650,Srp68,Srp68
9651,Srp9,Srp9
9652,Srpk1,Srpk1
9653,Srpk2,Srpk2
9654,Srpk3,Srpk3
9655,Srpra,Srpra
9656,Srpx2,Srpx2
9657,Srr,Srr
9658,Srrm1,Srrm1
9659,Srrm2,Srrm2
9660,Srrm2-As1,Srrm2-As1
9661,Srrm5,Srrm5
9662,Srrt,Srrt
9663,Srsf1,Srsf1
9664,Srsf10,Srsf10
9665,Srsf11,Srsf11
9666,Srsf3,Srsf3
9667,Srsf4,Srsf4
9668,Srsf5,Srsf5
9669,Srsf6,Srsf6
9670,Srsf7,Srsf7
9671,Srsf8,Srsf8
9672,Srsf9,Srsf9
9673,Srxn1,Srxn1
9674,Ss18,Ss18
9675,Ss18L1,Ss18L1
9676,Ss18L2,Ss18L2
9677,Ssb,Ssb
9678,Ssbp1,Ssbp1
9679,Ssbp2,Ssbp2
9680,Ssbp3,Ssbp3
9681,Ssbp4,Ssbp4
9682,Ssc5D,Ssc5D
9683,Ssh1,Ssh1
9684,Ssna1,Ssna1
9685,Ssr1,Ssr1
9686,Ssr2,Ssr2
9687,Ssr3,Ssr3
9688,Ssr4,Ssr4
9689,Ssr4P1,Ssr4P1
9690,Ssrp1,Ssrp1
9691,Sstr1,Sstr1
9692,Sstr2,Sstr2
9693,Sstr3,Sstr3
9694,Sstr4,Sstr4
9695,Sstr5,Sstr5
9696,Sstr5-As1,Sstr5-As1
9697,Ssu72,Ssu72
9698,Ssuh2,Ssuh2
9699,Ssx1,Ssx1
9700,Ssx2Ip,Ssx2Ip
9701,Ssx3,Ssx3
9702,St13,St13
9703,St14,St14
9704,St20,St20
9705,St20-As1,St20-As1
9706,St3Gal1,St3Gal1
9707,St3Gal2,St3Gal2
9708,St3Gal4,St3Gal4
9709,St3Gal5,St3Gal5
9710,St3Gal6,St3Gal6
9711,St6Gal1,St6Gal1
9712,St6Galnac1,St6Galnac1
9713,St6Galnac2,St6Galnac2
9714,St6Galnac5,St6Galnac5
9715,St6Galnac6,St6Galnac6
9716,St7-As1,St7-As1
9717,St7L,St7L
9718,St8Sia2,St8Sia2
9719,St8Sia3,St8Sia3
9720,St8Sia5,St8Sia5
9721,St8Sia6-As1,St8Sia6-As1
9722,Stab1,Stab1
9723,Stac,Stac
9724,Stac2,Stac2
9725,Stac3,Stac3
